Date,BullPrev,BearPrev,BullVar,BearVar,BullWords,BearWords,10BullVar,10BearVar
4/14/2015,11,21,37.5,10.52631579,14,25,375,105.2631579
4/13/2015,8,19,-50,58.33333333,11,21,-500,583.3333333
4/12/2015,16,12,77.77777778,20,8,19,777.7777778,200
4/11/2015,9,10,0.1,-56.52173913,16,12,1,-565.2173913
4/10/2015,9,23,-35.71428571,15,9,10,-357.1428571,150
4/9/2015,14,20,7.692307692,42.85714286,9,23,76.92307692,428.5714286
4/8/2015,13,14,0.1,27.27272727,14,20,1,272.7272727
4/7/2015,13,11,-40.90909091,83.33333333,13,14,-409.0909091,833.3333333
4/6/2015,22,6,57.14285714,-57.14285714,13,11,571.4285714,-571.4285714
4/5/2015,14,14,-44,40,22,6,-440,400
4/4/2015,25,10,13.63636364,-33.33333333,14,14,136.3636364,-333.3333333
4/3/2015,22,15,15.78947368,0.1,25,10,157.8947368,1
4/2/2015,19,15,58.33333333,-25,22,15,583.3333333,-250
4/1/2015,12,20,-7.692307692,53.84615385,19,15,-76.92307692,538.4615385
3/31/2015,13,13,8.333333333,30,12,20,83.33333333,300
3/30/2015,12,10,0.1,25,13,13,1,250
3/29/2015,12,8,9.090909091,-50,12,10,90.90909091,-500
3/28/2015,11,16,-21.42857143,-11.11111111,12,8,-214.2857143,-111.1111111
3/27/2015,14,18,-30,-53.84615385,11,16,-300,-538.4615385
3/26/2015,20,39,122.2222222,39.28571429,14,18,1222.222222,392.8571429
3/25/2015,9,28,-30.76923077,55.55555556,20,39,-307.6923077,555.5555556
3/24/2015,13,18,8.333333333,50,9,28,83.33333333,500
3/23/2015,12,12,20,-14.28571429,13,18,200,-142.8571429
3/22/2015,10,14,-9.090909091,-33.33333333,12,12,-90.90909091,-333.3333333
3/21/2015,11,21,-31.25,5,10,14,-312.5,50
3/20/2015,16,20,-48.38709677,-25.92592593,11,21,-483.8709677,-259.2592593
3/19/2015,31,27,138.4615385,125,16,20,1384.615385,1250
3/18/2015,13,12,-45.83333333,50,31,27,-458.3333333,500
3/17/2015,24,8,41.17647059,-50,13,12,411.7647059,-500
3/16/2015,17,16,30.76923077,45.45454545,24,8,307.6923077,454.5454545
3/15/2015,13,11,-31.57894737,-8.333333333,17,16,-315.7894737,-83.33333333
3/14/2015,19,12,-20.83333333,100,13,11,-208.3333333,1000
3/13/2015,24,6,20,-70,19,12,200,-700
3/12/2015,20,20,-37.5,25,24,6,-375,250
3/11/2015,32,16,39.13043478,-5.882352941,20,20,391.3043478,-58.82352941
3/10/2015,23,17,76.92307692,6.25,32,16,769.2307692,62.5
3/9/2015,13,16,-13.33333333,60,23,17,-133.3333333,600
3/8/2015,15,10,-16.66666667,-16.66666667,13,16,-166.6666667,-166.6666667
3/7/2015,18,12,5.882352941,-14.28571429,15,10,58.82352941,-142.8571429
3/6/2015,17,14,-22.72727273,-26.31578947,18,12,-227.2727273,-263.1578947
3/5/2015,22,19,-12,26.66666667,17,14,-120,266.6666667
3/4/2015,25,15,-10.71428571,200,22,19,-107.1428571,2000
3/3/2015,28,5,115.3846154,-16.66666667,25,15,1153.846154,-166.6666667
3/2/2015,13,6,18.18181818,-45.45454545,28,5,181.8181818,-454.5454545
3/1/2015,11,11,-26.66666667,-31.25,13,6,-266.6666667,-312.5
2/28/2015,15,16,-42.30769231,6.666666667,11,11,-423.0769231,66.66666667
2/27/2015,26,15,85.71428571,50,15,16,857.1428571,500
2/26/2015,14,10,-22.22222222,25,26,15,-222.2222222,250
2/25/2015,18,8,50,-55.55555556,14,10,500,-555.5555556
2/24/2015,12,18,0.1,5.882352941,18,8,1,58.82352941
2/23/2015,12,17,9.090909091,6.25,12,18,90.90909091,62.5
2/22/2015,11,16,-42.10526316,0.1,12,17,-421.0526316,1
2/21/2015,19,16,35.71428571,23.07692308,11,16,357.1428571,230.7692308
2/20/2015,14,13,7.692307692,-35,19,16,76.92307692,-350
2/19/2015,13,20,62.5,81.81818182,14,13,625,818.1818182
2/18/2015,8,11,-33.33333333,-26.66666667,13,20,-333.3333333,-266.6666667
2/17/2015,12,15,-25,-25,8,11,-250,-250
2/16/2015,16,20,0.1,33.33333333,12,15,1,333.3333333
2/15/2015,16,15,23.07692308,0.1,16,20,230.7692308,1
2/14/2015,13,15,-38.0952381,7.142857143,16,15,-380.952381,71.42857143
2/13/2015,21,14,40,100,13,15,400,1000
2/12/2015,15,7,-11.76470588,-61.11111111,21,14,-117.6470588,-611.1111111
2/11/2015,17,18,-26.08695652,20,15,7,-260.8695652,200
2/10/2015,23,15,21.05263158,50,17,18,210.5263158,500
2/9/2015,19,10,35.71428571,-9.090909091,23,15,357.1428571,-90.90909091
2/8/2015,14,11,-26.31578947,0.1,19,10,-263.1578947,1
2/7/2015,19,11,171.4285714,-52.17391304,14,11,1714.285714,-521.7391304
2/6/2015,7,23,-50,15,19,11,-500,150
2/5/2015,14,20,40,53.84615385,7,23,400,538.4615385
2/4/2015,10,13,11.11111111,85.71428571,14,20,111.1111111,857.1428571
2/3/2015,9,7,-30.76923077,-53.33333333,10,13,-307.6923077,-533.3333333
2/2/2015,13,15,8.333333333,7.142857143,9,7,83.33333333,71.42857143
2/1/2015,12,14,-20,-41.66666667,13,15,-200,-416.6666667
1/31/2015,15,24,7.142857143,71.42857143,12,14,71.42857143,714.2857143
1/30/2015,14,14,-6.666666667,-12.5,15,24,-66.66666667,-125
1/29/2015,15,16,-42.30769231,6.666666667,14,14,-423.0769231,66.66666667
1/28/2015,26,15,0.1,-28.57142857,15,16,1,-285.7142857
1/27/2015,26,21,-21.21212121,-16,26,15,-212.1212121,-160
1/26/2015,33,25,120,127.2727273,26,21,1200,1272.727273
1/25/2015,15,11,-42.30769231,175,33,25,-423.0769231,1750
1/24/2015,26,4,23.80952381,-60,15,11,238.0952381,-600
1/23/2015,21,10,40,-33.33333333,26,4,400,-333.3333333
1/22/2015,15,15,36.36363636,-34.7826087,21,10,363.6363636,-347.826087
1/21/2015,11,23,10,43.75,15,15,100,437.5
1/20/2015,10,16,-9.090909091,60,11,23,-90.90909091,600
1/19/2015,11,10,-31.25,-47.36842105,10,16,-312.5,-473.6842105
1/18/2015,16,19,100,-32.14285714,11,10,1000,-321.4285714
1/17/2015,8,28,-33.33333333,-33.33333333,16,19,-333.3333333,-333.3333333
1/16/2015,12,42,9.090909091,20,8,28,90.90909091,200
1/15/2015,11,35,120,0.1,12,42,1200,1
1/14/2015,5,35,-58.33333333,105.8823529,11,35,-583.3333333,1058.823529
1/13/2015,12,17,33.33333333,-5.555555556,5,35,333.3333333,-55.55555556
1/12/2015,9,18,28.57142857,20,12,17,285.7142857,200
1/11/2015,7,15,40,-11.76470588,9,18,400,-117.6470588
1/10/2015,5,17,-54.54545455,0.1,7,15,-545.4545455,1
1/9/2015,11,17,-42.10526316,-10.52631579,5,17,-421.0526316,-105.2631579
1/8/2015,19,19,58.33333333,5.555555556,11,17,583.3333333,55.55555556
1/7/2015,12,18,71.42857143,-37.93103448,19,19,714.2857143,-379.3103448
1/6/2015,7,29,-36.36363636,7.407407407,12,18,-363.6363636,74.07407407
1/5/2015,11,27,-31.25,68.75,7,29,-312.5,687.5
1/4/2015,16,16,45.45454545,128.5714286,11,27,454.5454545,1285.714286
1/3/2015,11,7,37.5,-56.25,16,16,375,-562.5
1/2/2015,8,16,-20,14.28571429,11,7,-200,142.8571429
1/1/2015,10,14,25,-39.13043478,8,16,250,-391.3043478
12/31/2014,8,23,-11.11111111,35.29411765,10,14,-111.1111111,352.9411765
12/30/2014,9,17,125,0.1,8,23,1250,1
12/29/2014,4,17,-60,-10.52631579,9,17,-600,-105.2631579
12/28/2014,10,19,25,46.15384615,4,17,250,461.5384615
12/27/2014,8,13,100,225,10,19,1000,2250
12/26/2014,4,4,-55.55555556,-73.33333333,8,13,-555.5555556,-733.3333333
12/25/2014,9,15,-52.63157895,-16.66666667,4,4,-526.3157895,-166.6666667
12/24/2014,19,18,58.33333333,38.46153846,9,15,583.3333333,384.6153846
12/23/2014,12,13,-14.28571429,-18.75,19,18,-142.8571429,-187.5
12/22/2014,14,16,-12.5,45.45454545,12,13,-125,454.5454545
12/21/2014,16,11,100,-56,14,16,1000,-560
12/20/2014,8,25,-46.66666667,-28.57142857,16,11,-466.6666667,-285.7142857
12/19/2014,15,35,87.5,9.375,8,25,875,93.75
12/18/2014,8,32,-27.27272727,10.34482759,15,35,-272.7272727,103.4482759
12/17/2014,11,29,-8.333333333,222.2222222,8,32,-83.33333333,2222.222222
12/16/2014,12,9,0.1,-18.18181818,11,29,1,-181.8181818
12/15/2014,12,11,100,-8.333333333,12,9,1000,-83.33333333
12/14/2014,6,12,-53.84615385,-25,12,11,-538.4615385,-250
12/13/2014,13,16,-23.52941176,-23.80952381,6,12,-235.2941176,-238.0952381
12/12/2014,17,21,70,110,13,16,700,1100
12/11/2014,10,10,25,-58.33333333,17,21,250,-583.3333333
12/10/2014,8,24,-27.27272727,84.61538462,10,10,-272.7272727,846.1538462
12/9/2014,11,13,266.6666667,116.6666667,8,24,2666.666667,1166.666667
12/8/2014,3,6,-25,50,11,13,-250,500
12/7/2014,4,4,-60,-77.77777778,3,6,-600,-777.7777778
12/6/2014,10,18,-28.57142857,100,4,4,-285.7142857,1000
12/5/2014,14,9,-22.22222222,-30.76923077,10,18,-222.2222222,-307.6923077
12/4/2014,18,13,20,18.18181818,14,9,200,181.8181818
12/3/2014,15,11,114.2857143,-21.42857143,18,13,1142.857143,-214.2857143
12/2/2014,7,14,0.1,27.27272727,15,11,1,272.7272727
12/1/2014,7,11,16.66666667,175,7,14,166.6666667,1750
11/30/2014,6,4,0.1,-73.33333333,7,11,1,-733.3333333
11/29/2014,6,15,-25,150,6,4,-250,1500
11/28/2014,8,6,0.1,50,6,15,1,500
11/27/2014,8,4,-27.27272727,-63.63636364,8,6,-272.7272727,-636.3636364
11/26/2014,11,11,-26.66666667,57.14285714,8,4,-266.6666667,571.4285714
11/25/2014,15,7,114.2857143,-22.22222222,11,11,1142.857143,-222.2222222
11/24/2014,7,9,40,12.5,15,7,400,125
11/23/2014,5,8,-58.33333333,-42.85714286,7,9,-583.3333333,-428.5714286
11/22/2014,12,14,-25,40,5,8,-250,400
11/21/2014,16,10,77.77777778,-23.07692308,12,14,777.7777778,-230.7692308
11/20/2014,9,13,-43.75,30,16,10,-437.5,300
11/19/2014,16,10,-5.882352941,0.1,9,13,-58.82352941,1
11/18/2014,17,10,183.3333333,100,16,10,1833.333333,1000
11/17/2014,6,5,-64.70588235,-58.33333333,17,10,-647.0588235,-583.3333333
11/16/2014,17,12,-26.08695652,200,6,5,-260.8695652,2000
11/15/2014,23,4,0.1,-63.63636364,17,12,1,-636.3636364
11/14/2014,23,11,-47.72727273,-26.66666667,23,4,-477.2727273,-266.6666667
11/13/2014,44,15,300,50,23,11,3000,500
11/12/2014,11,10,-45,100,44,15,-450,1000
11/11/2014,20,5,-4.761904762,0.1,11,10,-47.61904762,1
11/10/2014,21,5,110,-28.57142857,20,5,1100,-285.7142857
11/9/2014,10,7,42.85714286,-58.82352941,21,5,428.5714286,-588.2352941
11/8/2014,7,17,-30,41.66666667,10,7,-300,416.6666667
11/7/2014,10,12,-9.090909091,-40,7,17,-90.90909091,-400
11/6/2014,11,20,57.14285714,42.85714286,10,12,571.4285714,428.5714286
11/5/2014,7,14,16.66666667,-26.31578947,11,20,166.6666667,-263.1578947
11/4/2014,6,19,-40,58.33333333,7,14,-400,583.3333333
11/3/2014,10,12,233.3333333,-25,6,19,2333.333333,-250
11/2/2014,3,16,-62.5,23.07692308,10,12,-625,230.7692308
11/1/2014,8,13,-33.33333333,-23.52941176,3,16,-333.3333333,-235.2941176
10/31/2014,12,17,-14.28571429,-15,8,13,-142.8571429,-150
10/30/2014,14,20,-26.31578947,233.3333333,12,17,-263.1578947,2333.333333
10/29/2014,19,6,111.1111111,-45.45454545,14,20,1111.111111,-454.5454545
10/28/2014,9,11,800,-21.42857143,19,6,8000,-214.2857143
10/27/2014,1,14,-83.33333333,40,9,11,-833.3333333,400
10/26/2014,6,10,500,-9.090909091,1,14,5000,-90.90909091
10/25/2014,1,11,-90,-26.66666667,6,10,-900,-266.6666667
10/24/2014,10,15,25,15.38461538,1,11,250,153.8461538
10/23/2014,8,13,-38.46153846,-27.77777778,10,15,-384.6153846,-277.7777778
10/22/2014,13,18,0.1,38.46153846,8,13,1,384.6153846
10/21/2014,13,13,-7.142857143,8.333333333,13,18,-71.42857143,83.33333333
10/20/2014,14,12,-26.31578947,-14.28571429,13,13,-263.1578947,-142.8571429
10/19/2014,19,14,26.66666667,-12.5,14,12,266.6666667,-125
10/18/2014,15,16,-21.05263158,23.07692308,19,14,-210.5263158,230.7692308
10/17/2014,19,13,280,-18.75,15,16,2800,-187.5
10/16/2014,5,16,-70.58823529,-15.78947368,19,13,-705.8823529,-157.8947368
10/15/2014,17,19,-19.04761905,5.555555556,5,16,-190.4761905,55.55555556
10/14/2014,21,18,50,28.57142857,17,19,500,285.7142857
10/13/2014,14,14,7.692307692,7.692307692,21,18,76.92307692,76.92307692
10/12/2014,13,13,-13.33333333,0.1,14,14,-133.3333333,1
10/11/2014,15,13,-6.25,-27.77777778,13,13,-62.5,-277.7777778
10/10/2014,16,18,-5.882352941,50,15,13,-58.82352941,500
10/9/2014,17,12,88.88888889,-25,16,18,888.8888889,-250
10/8/2014,9,16,12.5,-50,17,12,125,-500
10/7/2014,8,32,-20,0.1,9,16,-200,1
10/6/2014,10,32,100,113.3333333,8,32,1000,1133.333333
10/5/2014,5,15,-37.5,-28.57142857,10,32,-375,-285.7142857
10/4/2014,8,21,60,-4.545454545,5,15,600,-45.45454545
10/3/2014,5,22,-37.5,15.78947368,8,21,-375,157.8947368
10/2/2014,8,19,-33.33333333,-5,5,22,-333.3333333,-50
10/1/2014,12,20,-7.692307692,11.11111111,8,19,-76.92307692,111.1111111
9/30/2014,13,18,116.6666667,100,12,20,1166.666667,1000
9/29/2014,6,9,-33.33333333,-10,13,18,-333.3333333,-100
9/28/2014,9,10,-50,-23.07692308,6,9,-500,-230.7692308
9/27/2014,18,13,260,-23.52941176,9,10,2600,-235.2941176
9/26/2014,5,17,-58.33333333,-5.555555556,18,13,-583.3333333,-55.55555556
9/25/2014,12,18,-40,-14.28571429,5,17,-400,-142.8571429
9/24/2014,20,21,122.2222222,-4.545454545,12,18,1222.222222,-45.45454545
9/23/2014,9,22,-18.18181818,15.78947368,20,21,-181.8181818,157.8947368
9/22/2014,11,19,120,-9.523809524,9,22,1200,-95.23809524
9/21/2014,5,21,-44.44444444,-38.23529412,11,19,-444.4444444,-382.3529412
9/20/2014,9,34,-40,61.9047619,5,21,-400,619.047619
9/19/2014,15,21,36.36363636,23.52941176,9,34,363.6363636,235.2941176
9/18/2014,11,17,-15.38461538,41.66666667,15,21,-153.8461538,416.6666667
9/17/2014,13,12,18.18181818,100,11,17,181.8181818,1000
9/16/2014,11,6,0.1,-25,13,12,1,-250
9/15/2014,11,8,-21.42857143,-33.33333333,11,6,-214.2857143,-333.3333333
9/14/2014,14,12,-30,-40,11,8,-300,-400
9/13/2014,20,20,-13.04347826,66.66666667,14,12,-130.4347826,666.6666667
9/12/2014,23,12,109.0909091,-29.41176471,20,20,1090.909091,-294.1176471
9/11/2014,11,17,-8.333333333,6.25,23,12,-83.33333333,62.5
9/10/2014,12,16,-36.84210526,0.1,11,17,-368.4210526,1
9/9/2014,19,16,72.72727273,166.6666667,12,16,727.2727273,1666.666667
9/8/2014,11,6,-45,0.1,19,16,-450,1
9/7/2014,20,6,33.33333333,-53.84615385,11,6,333.3333333,-538.4615385
9/6/2014,15,13,7.142857143,44.44444444,20,6,71.42857143,444.4444444
9/5/2014,14,9,-6.666666667,0.1,15,13,-66.66666667,1
9/4/2014,15,9,114.2857143,-18.18181818,14,9,1142.857143,-181.8181818
9/3/2014,7,11,-30,22.22222222,15,9,-300,222.2222222
9/2/2014,10,9,11.11111111,-40,7,11,111.1111111,-400
9/1/2014,9,15,-25,36.36363636,10,9,-250,363.6363636
8/31/2014,12,11,300,-26.66666667,9,15,3000,-266.6666667
8/30/2014,3,15,-84.21052632,25,12,11,-842.1052632,250
8/29/2014,19,12,-5,20,3,15,-50,200
8/28/2014,20,10,33.33333333,-28.57142857,19,12,333.3333333,-285.7142857
8/27/2014,15,14,15.38461538,40,20,10,153.8461538,400
8/26/2014,13,10,-27.77777778,-28.57142857,15,14,-277.7777778,-285.7142857
8/25/2014,18,14,200,-22.22222222,13,10,2000,-222.2222222
8/24/2014,6,18,-50,28.57142857,18,14,-500,285.7142857
8/23/2014,12,14,-33.33333333,-17.64705882,6,18,-333.3333333,-176.4705882
8/22/2014,18,17,12.5,-15,12,14,125,-150
8/21/2014,16,20,6.666666667,25,18,17,66.66666667,250
8/20/2014,15,16,15.38461538,-38.46153846,16,20,153.8461538,-384.6153846
8/19/2014,13,26,116.6666667,36.84210526,15,16,1166.666667,368.4210526
8/18/2014,6,19,-45.45454545,111.1111111,13,26,-454.5454545,1111.111111
8/17/2014,11,9,120,-40,6,19,1200,-400
8/16/2014,5,15,-28.57142857,-40,11,9,-285.7142857,-400
8/15/2014,7,25,-41.66666667,13.63636364,5,15,-416.6666667,136.3636364
8/14/2014,12,22,20,37.5,7,25,200,375
8/13/2014,10,16,11.11111111,23.07692308,12,22,111.1111111,230.7692308
8/12/2014,9,13,200,44.44444444,10,16,2000,444.4444444
8/11/2014,3,9,-76.92307692,-18.18181818,9,13,-769.2307692,-181.8181818
8/10/2014,13,11,160,57.14285714,3,9,1600,571.4285714
8/9/2014,5,7,-37.5,0.1,13,11,-375,1
8/8/2014,8,7,-38.46153846,-12.5,5,7,-384.6153846,-125
8/7/2014,13,8,85.71428571,-52.94117647,8,7,857.1428571,-529.4117647
8/6/2014,7,17,75,54.54545455,13,8,750,545.4545455
8/5/2014,4,11,-60,#DIV/0!,7,17,-600,#DIV/0!
8/4/2014,10,0,233.3333333,#DIV/0!,4,11,2333.333333,#DIV/0!
8/3/2014,3,0,-66.66666667,-100,10,0,-666.6666667,-1000
8/2/2014,9,14,12.5,0.1,3,0,125,1
8/1/2014,8,14,-33.33333333,-17.64705882,9,14,-333.3333333,-176.4705882
7/31/2014,12,17,200,30.76923077,8,14,2000,307.6923077
7/30/2014,4,13,-69.23076923,-40.90909091,12,17,-692.3076923,-409.0909091
7/29/2014,13,22,18.18181818,144.4444444,4,13,181.8181818,1444.444444
7/28/2014,11,9,57.14285714,-35.71428571,13,22,571.4285714,-357.1428571
7/27/2014,7,14,-41.66666667,366.6666667,11,9,-416.6666667,3666.666667
7/26/2014,12,3,140,-72.72727273,7,14,1400,-727.2727273
7/25/2014,5,11,-50,175,12,3,-500,1750
7/24/2014,10,4,-23.07692308,-55.55555556,5,11,-230.7692308,-555.5555556
7/23/2014,13,9,-7.142857143,-35.71428571,10,4,-71.42857143,-357.1428571
7/22/2014,14,14,0.1,16.66666667,13,9,1,166.6666667
7/21/2014,14,12,250,71.42857143,14,14,2500,714.2857143
7/20/2014,4,7,-75,-36.36363636,14,12,-750,-363.6363636
7/19/2014,16,11,14.28571429,57.14285714,4,7,142.8571429,571.4285714
7/18/2014,14,7,-12.5,-22.22222222,16,11,-125,-222.2222222
7/17/2014,16,9,-11.11111111,50,14,7,-111.1111111,500
7/16/2014,18,6,100,-25,16,9,1000,-250
7/15/2014,9,8,200,-33.33333333,18,6,2000,-333.3333333
7/14/2014,3,12,-72.72727273,20,9,8,-727.2727273,200
7/13/2014,11,10,-35.29411765,25,3,12,-352.9411765,250
7/12/2014,17,8,112.5,-38.46153846,11,10,1125,-384.6153846
7/11/2014,8,13,-60,18.18181818,17,8,-600,181.8181818
7/10/2014,20,11,122.2222222,10,8,13,1222.222222,100
7/9/2014,9,10,-40,-16.66666667,20,11,-400,-166.6666667
7/8/2014,15,12,200,33.33333333,9,10,2000,333.3333333
7/7/2014,5,9,-16.66666667,-18.18181818,15,12,-166.6666667,-181.8181818
7/6/2014,6,11,-40,120,5,9,-400,1200
7/5/2014,10,5,-16.66666667,-28.57142857,6,11,-166.6666667,-285.7142857
7/4/2014,12,7,-52,-66.66666667,10,5,-520,-666.6666667
7/3/2014,25,21,-19.35483871,162.5,12,7,-193.5483871,1625
7/2/2014,31,8,34.7826087,-11.11111111,25,21,347.826087,-111.1111111
7/1/2014,23,9,155.5555556,80,31,8,1555.555556,800
6/30/2014,9,5,-10,-58.33333333,23,9,-100,-583.3333333
6/29/2014,10,12,-9.090909091,9.090909091,9,5,-90.90909091,90.90909091
6/28/2014,11,11,-15.38461538,-42.10526316,10,12,-153.8461538,-421.0526316
6/27/2014,13,19,30,-13.63636364,11,11,300,-136.3636364
6/26/2014,10,22,-23.07692308,83.33333333,13,19,-230.7692308,833.3333333
6/25/2014,13,12,-13.33333333,-14.28571429,10,22,-133.3333333,-142.8571429
6/24/2014,15,14,-16.66666667,-6.666666667,13,12,-166.6666667,-66.66666667
6/23/2014,18,15,80,114.2857143,15,14,800,1142.857143
6/22/2014,10,7,66.66666667,-46.15384615,18,15,666.6666667,-461.5384615
6/21/2014,6,13,-53.84615385,0.1,10,7,-538.4615385,1
6/20/2014,13,13,18.18181818,18.18181818,6,13,181.8181818,181.8181818
6/19/2014,11,11,10,-26.66666667,13,13,100,-266.6666667
6/18/2014,10,15,25,0.1,11,11,250,1
6/17/2014,8,15,0.1,50,10,15,1,500
6/16/2014,8,10,-27.27272727,-41.17647059,8,15,-272.7272727,-411.7647059
6/15/2014,11,17,-31.25,13.33333333,8,10,-312.5,133.3333333
6/14/2014,16,15,14.28571429,-28.57142857,11,17,142.8571429,-285.7142857
6/13/2014,14,21,16.66666667,10.52631579,16,15,166.6666667,105.2631579
6/12/2014,12,19,9.090909091,171.4285714,14,21,90.90909091,1714.285714
6/11/2014,11,7,57.14285714,-50,12,19,571.4285714,-500
6/10/2014,7,14,-36.36363636,250,11,7,-363.6363636,2500
6/9/2014,11,4,120,-42.85714286,7,14,1200,-428.5714286
6/8/2014,5,7,-64.28571429,-36.36363636,11,4,-642.8571429,-363.6363636
6/7/2014,14,11,-33.33333333,10,5,7,-333.3333333,100
6/6/2014,21,10,10.52631579,-37.5,14,11,105.2631579,-375
6/5/2014,19,16,46.15384615,33.33333333,21,10,461.5384615,333.3333333
6/4/2014,13,12,0.1,-14.28571429,19,16,1,-142.8571429
6/3/2014,13,14,-27.77777778,100,13,12,-277.7777778,1000
6/2/2014,18,7,-5.263157895,0.1,13,14,-52.63157895,1
6/1/2014,19,7,-5,-50,18,7,-50,-500
5/31/2014,20,14,81.81818182,75,19,7,818.1818182,750
5/30/2014,11,8,-50,14.28571429,20,14,-500,142.8571429
5/29/2014,22,7,10,-50,11,8,100,-500
5/28/2014,20,14,-20,180,22,7,-200,1800
5/27/2014,25,5,-16.66666667,0.1,20,14,-166.6666667,1
5/26/2014,30,5,150,25,25,5,1500,250
5/25/2014,12,4,-42.85714286,-50,30,5,-428.5714286,-500
5/24/2014,21,8,-27.5862069,-27.27272727,12,4,-275.862069,-272.7272727
5/23/2014,29,11,31.81818182,-21.42857143,21,8,318.1818182,-214.2857143
5/22/2014,22,14,-21.42857143,40,29,11,-214.2857143,400
5/21/2014,28,10,100,-23.07692308,22,14,1000,-230.7692308
5/20/2014,14,13,100,550,28,10,1000,5500
5/19/2014,7,2,-56.25,-77.77777778,14,13,-562.5,-777.7777778
5/18/2014,16,9,14.28571429,28.57142857,7,2,142.8571429,285.7142857
5/17/2014,14,7,75,-30,16,9,750,-300
5/16/2014,8,10,-11.11111111,-16.66666667,14,7,-111.1111111,-166.6666667
5/15/2014,9,12,-55,9.090909091,8,10,-550,90.90909091
5/14/2014,20,11,5.263157895,10,9,12,52.63157895,100
5/13/2014,19,10,111.1111111,-9.090909091,20,11,1111.111111,-90.90909091
5/12/2014,9,11,-43.75,450,19,10,-437.5,4500
5/11/2014,16,2,-27.27272727,-80,9,11,-272.7272727,-800
5/10/2014,22,10,22.22222222,11.11111111,16,2,222.2222222,111.1111111
5/9/2014,18,9,-5.263157895,0.1,22,10,-52.63157895,1
5/8/2014,19,9,5.555555556,-10,18,9,55.55555556,-100
5/7/2014,18,10,125,-41.17647059,19,9,1250,-411.7647059
5/6/2014,8,17,100,142.8571429,18,10,1000,1428.571429
5/5/2014,4,7,-33.33333333,75,8,17,-333.3333333,750
5/4/2014,6,4,20,-50,4,7,200,-500
5/3/2014,5,8,-44.44444444,-52.94117647,6,4,-444.4444444,-529.4117647
5/2/2014,9,17,80,6.25,5,8,800,62.5
5/1/2014,5,16,-50,166.6666667,9,17,-500,1666.666667
4/30/2014,10,6,-9.090909091,-57.14285714,5,16,-90.90909091,-571.4285714
4/29/2014,11,14,83.33333333,-6.666666667,10,6,833.3333333,-66.66666667
4/28/2014,6,15,100,114.2857143,11,14,1000,1142.857143
4/27/2014,3,7,-66.66666667,-50,6,15,-666.6666667,-500
4/26/2014,9,14,-18.18181818,27.27272727,3,7,-181.8181818,272.7272727
4/25/2014,11,11,37.5,83.33333333,9,14,375,833.3333333
4/24/2014,8,6,33.33333333,-33.33333333,11,11,333.3333333,-333.3333333
4/23/2014,6,9,20,12.5,8,6,200,125
4/22/2014,5,8,-28.57142857,60,6,9,-285.7142857,600
4/21/2014,7,5,-12.5,-50,5,8,-125,-500
4/20/2014,8,10,166.6666667,11.11111111,7,5,1666.666667,111.1111111
4/19/2014,3,9,-62.5,-18.18181818,8,10,-625,-181.8181818
4/18/2014,8,11,-27.27272727,37.5,3,9,-272.7272727,375
4/17/2014,11,8,-56,60,8,11,-560,600
4/16/2014,25,5,212.5,0.1,11,8,2125,1
4/15/2014,8,5,166.6666667,-70.58823529,25,5,1666.666667,-705.8823529
4/14/2014,3,17,-40,466.6666667,8,5,-400,4666.666667
4/13/2014,5,3,-72.22222222,-81.25,3,17,-722.2222222,-812.5
4/12/2014,18,16,0.1,-54.28571429,5,3,1,-542.8571429
4/11/2014,18,35,50,775,18,16,500,7750
4/10/2014,12,4,0.1,-20,18,35,1,-200
4/9/2014,12,5,-7.692307692,-44.44444444,12,4,-76.92307692,-444.4444444
4/8/2014,13,9,225,800,12,5,2250,8000
4/7/2014,4,1,-60,-83.33333333,13,9,-600,-833.3333333
4/6/2014,10,6,42.85714286,0.1,4,1,428.5714286,1
4/5/2014,7,6,-36.36363636,-70,10,6,-363.6363636,-700
4/4/2014,11,20,-26.66666667,0.1,7,6,-266.6666667,1
4/3/2014,15,20,66.66666667,53.84615385,11,20,666.6666667,538.4615385
4/2/2014,9,13,0.1,-38.0952381,15,20,1,-380.952381
4/1/2014,9,21,12.5,-19.23076923,9,13,125,-192.3076923
3/31/2014,8,26,100,271.4285714,9,21,1000,2714.285714
3/30/2014,4,7,-55.55555556,-63.15789474,8,26,-555.5555556,-631.5789474
3/29/2014,9,19,28.57142857,-34.48275862,4,7,285.7142857,-344.8275862
3/28/2014,7,29,40,190,9,19,400,1900
3/27/2014,5,10,-61.53846154,11.11111111,7,29,-615.3846154,111.1111111
3/26/2014,13,9,-7.142857143,50,5,10,-71.42857143,500
3/25/2014,14,6,7.692307692,-25,13,9,76.92307692,-250
3/24/2014,13,8,-7.142857143,33.33333333,14,6,-71.42857143,333.3333333
3/23/2014,14,6,1300,50,13,8,13000,500
3/22/2014,1,4,-66.66666667,-50,14,6,-666.6666667,-500
3/21/2014,3,8,-25,300,1,4,-250,3000
3/20/2014,4,2,-33.33333333,-77.77777778,3,8,-333.3333333,-777.7777778
3/19/2014,6,9,50,125,4,2,500,1250
3/18/2014,4,4,33.33333333,33.33333333,6,9,333.3333333,333.3333333
3/17/2014,3,3,0.1,-40,4,4,1,-400
3/16/2014,3,5,-70,-54.54545455,3,3,-700,-545.4545455
