date,open,close,volume,pricevar,classes,,prevopen,prevclose,logprevvol,prevpricevar,prevclasses,classes,
6-May-14,433.36,428.96,"12,507,300",-1.015322134,3,,434.78,433.48,16.11857554,-0.299001794,3,3,
7-May-14,429.34,438.82,"18,332,200",2.208040248,5,,433.36,428.96,16.34182303,-1.015322134,3,5,
8-May-14,438.68,440.17,"9,446,580",0.33965533,4,,429.34,438.82,16.72416963,2.208040248,5,4,
9-May-14,440.18,449.46,"10,347,900",2.108228452,5,,438.68,440.17,16.06116333,0.33965533,4,5,
10-May-14,450.46,454.43,"6,682,600",0.881321316,4,,440.18,449.46,16.15229416,2.108228452,5,4,
11-May-14,453.92,438.89,"12,251,700",-3.311156151,2,,450.46,454.43,15.71501769,0.881321316,4,2,
12-May-14,438.3,441.46,"7,383,770",0.720967374,4,,453.92,438.89,16.32117526,-3.311156151,2,4,
13-May-14,441.53,440.67,"7,682,670",-0.194777252,3,,438.3,441.46,15.81479491,0.720967374,4,3,
14-May-14,440.59,443.97,"9,472,960",0.767153136,4,,441.53,440.67,15.8544777,-0.194777252,3,4,
15-May-14,444.14,447.25,"7,362,980",0.700229657,4,,440.59,443.97,16.06395198,0.767153136,4,4,
16-May-14,447.39,448.06,"6,475,100",0.149757482,4,,444.14,447.25,15.8119753,0.700229657,4,4,
17-May-14,448.12,448.9,"2,945,790",0.17406052,4,,447.39,448.06,15.68347461,0.149757482,4,4,
18-May-14,448.7,446.26,"2,857,830",-0.54379318,3,,448.12,448.9,14.89588759,0.17406052,4,3,
19-May-14,446.08,446.18,"6,242,620",0.022417504,4,,448.7,446.26,14.86557315,-0.54379318,3,4,
20-May-14,446.3,485.72,"40,327,500",8.832623796,6,,446.08,446.18,15.64691052,0.022417504,4,6,
21-May-14,485.8,491.77,"14,626,000",1.228900782,4,,446.3,485.72,17.51254418,8.832623796,6,4,
22-May-14,492.05,524.58,"33,086,500",6.611116756,6,,485.8,491.77,16.49831132,1.228900782,4,6,
23-May-14,525.72,520.22,"34,934,700",-1.046184281,3,,492.05,524.58,17.3146359,6.611116756,6,3,
24-May-14,521.05,525.14,"11,499,300",0.784953459,4,,525.72,520.22,17.36899116,-1.046184281,3,4,
25-May-14,525.23,571.59,"47,010,300",8.826609295,6,,521.05,525.14,16.25779672,0.784953459,4,6,
26-May-14,571.39,583.42,"29,959,800",2.105392114,5,,525.23,571.59,17.66587728,8.826609295,6,5,
27-May-14,582.59,571.24,"38,032,000",-1.948196845,2,,571.39,583.42,17.21536704,2.105392114,5,2,
28-May-14,571.91,577.06,"19,289,000",0.900491336,4,,582.59,571.24,17.45393847,-1.948196845,2,4,
29-May-14,576.33,568.18,"18,707,800",-1.414120382,3,,571.91,577.06,16.77504554,0.900491336,4,3,
30-May-14,568.18,615.33,"31,985,400",8.298426555,6,,576.33,568.18,16.74445111,-1.414120382,3,6,
31-May-14,615.69,623.68,"15,107,100",1.297731001,4,,568.18,615.33,17.28079011,8.298426555,6,4,
1-Jun-14,623.69,630.23,"45,259,100",1.048597861,4,,615.69,623.68,16.53067539,1.297731001,4,4,
2-Jun-14,629.65,660.62,"45,450,200",4.918605575,6,,623.69,630.23,17.62791431,1.048597861,4,6,
3-Jun-14,660.55,667.6,"40,653,700",1.067292408,4,,629.65,660.62,17.63212778,4.918605575,6,4,
4-Jun-14,666.77,641.61,"37,731,500",-3.773415121,1,,660.55,667.6,17.52060041,1.067292408,4,1,
5-Jun-14,641.07,659.26,"29,621,300",2.837443649,5,,666.77,641.61,17.44600585,-3.773415121,1,5,
6-Jun-14,659.28,653.7,"18,680,100",-0.846377867,3,,641.07,659.26,17.20400426,2.837443649,5,3,
7-Jun-14,653.52,654.97,"15,855,300",0.221875383,4,,659.28,653.7,16.74296934,-0.846377867,3,4,
8-Jun-14,654.99,656.14,"8,614,190",0.1755752,4,,653.52,654.97,16.57901439,0.221875383,4,4,
9-Jun-14,655.64,649.16,"19,065,400",-0.988347264,3,,654.99,656.14,15.9689214,0.1755752,4,3,
10-Jun-14,650.04,653.15,"17,913,400",0.478432096,4,,655.64,649.16,16.76338573,-0.988347264,3,4,
11-Jun-14,653.19,633.02,"25,163,800",-3.08792235,2,,650.04,653.15,16.70105959,0.478432096,4,2,
12-Jun-14,633.43,586.95,"50,818,800",-7.337827384,1,,653.19,633.02,17.04091701,-3.08792235,2,1,
13-Jun-14,585.7,600.16,"35,700,700",2.468840703,5,,633.43,586.95,17.74377692,-7.337827384,1,5,
14-Jun-14,600.75,577.36,"38,481,200",-3.8934665,1,,585.7,600.16,17.39068085,2.468840703,5,1,
15-Jun-14,575.93,592.94,"23,580,900",2.95348393,5,,600.75,577.36,17.46568037,-3.8934665,1,5,
16-Jun-14,592.65,592.19,"28,677,500",-0.077617481,3,,575.93,592.94,16.97594762,2.95348393,5,3,
17-Jun-14,591.59,610.86,"18,597,300",3.257323484,5,,592.65,592.19,17.1716234,-0.077617481,3,5,
18-Jun-14,609.77,607.96,"17,862,000",-0.296833232,3,,591.59,610.86,16.73852697,3.257323484,5,3,
19-Jun-14,608.07,598.07,"12,803,800",-1.644547503,2,,609.77,607.96,16.69818611,-0.296833232,3,2,
20-Jun-14,597.4,594.15,"18,134,100",-0.544024104,3,,608.07,598.07,16.36525256,-1.644547503,2,3,
21-Jun-14,593.68,594.99,"9,256,290",0.220657593,4,,597.4,594.15,16.7133047,-0.544024104,3,4,
22-Jun-14,595.9,602.27,"10,877,700",1.068971304,4,,593.68,594.99,16.04081388,0.220657593,4,4,
23-Jun-14,602.16,593.98,"14,053,800",-1.358442939,3,,595.9,602.27,16.20222538,1.068971304,4,3,
24-Jun-14,593.97,582.36,"14,144,900",-1.954644174,2,,602.16,593.98,16.45840338,-1.358442939,3,2,
25-Jun-14,581.81,566.34,"20,687,700",-2.658943641,2,,593.97,582.36,16.46486469,-1.954644174,2,2,
26-Jun-14,566.14,581.14,"14,655,900",2.64952132,5,,581.81,566.34,16.84504988,-2.658943641,2,5,
27-Jun-14,581.3,597.26,"20,814,600",2.745570274,5,,566.14,581.14,16.50035354,2.64952132,5,5,
28-Jun-14,599.08,596.55,"13,398,100",-0.422314215,3,,581.3,597.26,16.85116522,2.745570274,5,3,
29-Jun-14,596.33,602.72,"8,897,470",1.071554341,4,,599.08,596.55,16.41062346,-0.422314215,3,4,
30-Jun-14,602.62,639.8,"46,422,400",6.169725532,6,,596.33,602.72,16.00127752,1.071554341,4,6,
1-Jul-14,641.39,640.81,"38,446,300",-0.0904286,3,,602.62,639.8,17.65329266,6.169725532,6,3,
2-Jul-14,641.04,650.88,"25,768,200",1.535005616,5,,641.39,640.81,17.46477302,-0.0904286,3,5,
3-Jul-14,650.77,645.16,"18,949,000",-0.862055719,3,,641.04,650.88,17.06465173,1.535005616,5,3,
4-Jul-14,644.65,630.69,"22,237,200",-2.165516172,2,,650.77,645.16,16.75726172,-0.862055719,3,2,
5-Jul-14,629.95,631.46,"9,105,940",0.239701564,4,,644.65,630.69,16.91727712,-2.165516172,2,4,
6-Jul-14,631.77,635.81,"10,080,000",0.639473226,4,,629.95,631.46,16.02443751,0.239701564,4,4,
7-Jul-14,635.46,624.09,"17,813,600",-1.789255028,2,,631.77,635.81,16.12606382,0.639473226,4,2,
8-Jul-14,622.57,624.82,"10,005,500",0.361405143,4,,635.46,624.09,16.69547277,-1.789255028,2,4,
9-Jul-14,625.22,624.51,"9,819,150",-0.113560027,3,,622.57,624.82,16.1186455,0.361405143,4,3,
10-Jul-14,624.83,616.76,"15,880,700",-1.291551302,3,,625.22,624.51,16.09984512,-0.113560027,3,3,
11-Jul-14,616.66,632,"16,467,100",2.48759446,5,,624.83,616.76,16.58061509,-1.291551302,3,5,
12-Jul-14,631.88,633.71,"13,329,000",0.289611952,4,,616.66,632,16.61687501,2.48759446,5,4,
13-Jul-14,634.22,626.5,"11,291,000",-1.217243228,3,,631.88,633.71,16.40545267,0.289611952,4,3,
14-Jul-14,626.56,619.32,"12,706,800",-1.155515832,3,,634.22,626.5,16.23951651,-1.217243228,3,3,
15-Jul-14,620,621.59,"10,873,200",0.256451613,4,,626.56,619.32,16.35764784,-1.155515832,3,4,
16-Jul-14,622.01,616.8,"13,182,400",-0.837607112,3,,620,621.59,16.2018116,0.256451613,4,3,
17-Jul-14,616.54,623.09,"16,576,700",1.062380381,4,,622.01,616.8,16.39439316,-0.837607112,3,4,
18-Jul-14,622.37,628.78,"14,158,100",1.029933962,4,,616.54,623.09,16.62350865,1.062380381,4,4,
19-Jul-14,629.17,628.52,"7,222,030",-0.103310711,3,,622.37,628.78,16.46579746,1.029933962,4,3,
20-Jul-14,628.56,623.9,"5,760,120",-0.741377116,3,,629.17,628.52,15.79264663,-0.103310711,3,3,
21-Jul-14,623.95,622.21,"10,711,900",-0.278868499,3,,628.56,623.9,15.56646887,-0.741377116,3,3,
22-Jul-14,622.27,621.55,"9,602,880",-0.115705401,3,,623.95,622.21,16.18686583,-0.278868499,3,3,
23-Jul-14,621.12,619.41,"11,056,600",-0.275309119,3,,622.27,621.55,16.07757361,-0.115705401,3,3,
24-Jul-14,619.5,601.73,"20,917,200",-2.868442292,2,,621.12,619.41,16.21853809,-0.275309119,3,2,
25-Jul-14,601.51,601.09,"12,279,500",-0.069824276,3,,619.5,601.73,16.85608234,-2.868442292,2,3,
26-Jul-14,601.54,595.81,"10,752,900",-0.952555109,3,,601.51,601.09,16.32344176,-0.069824276,3,3,
27-Jul-14,595.67,593.85,"7,774,230",-0.305538301,3,,601.54,595.81,16.19068604,-0.952555109,3,3,
28-Jul-14,594.14,585.69,"19,316,400",-1.422223718,3,,595.67,593.85,15.86632498,-0.305538301,3,3,
29-Jul-14,585.55,584.72,"11,275,400",-0.141747075,3,,594.14,585.69,16.77646503,-1.422223718,3,3,
30-Jul-14,584.74,567.29,"14,898,800",-2.984232308,2,,585.55,584.72,16.23813392,-0.141747075,3,2,
31-Jul-14,567.37,586.23,"22,467,900",3.324109488,5,,584.74,567.29,16.51679123,-2.984232308,2,5,
1-Aug-14,586.2,594.92,"18,215,900",1.487546912,4,,567.37,586.23,16.92759818,3.324109488,5,4,
2-Aug-14,594.9,589.33,"8,359,080",-0.936291814,3,,586.2,594.92,16.7178054,1.487546912,4,3,
3-Aug-14,588.89,586.67,"9,917,990",-0.376980421,3,,594.9,589.33,15.93885893,-0.936291814,3,3,
4-Aug-14,586.23,588.78,"9,867,570",0.434982857,4,,588.89,586.67,16.10986084,-0.376980421,3,4,
5-Aug-14,589.01,585.44,"10,790,800",-0.606101764,3,,586.23,588.78,16.10476418,0.434982857,4,3,
6-Aug-14,585.95,584.65,"14,497,900",-0.221861934,3,,589.01,585.44,16.19420448,-0.606101764,3,3,
7-Aug-14,584.65,588.87,"11,131,400",0.721799367,4,,585.95,584.65,16.48951437,-0.221861934,3,4,
8-Aug-14,588.88,592.58,"11,072,000",0.628311371,4,,584.65,588.87,16.2252805,0.721799367,4,4,
9-Aug-14,592.47,589.37,"7,922,070",-0.523233244,3,,588.88,592.58,16.21992996,0.628311371,4,3,
10-Aug-14,589.17,591.06,"7,555,310",0.320790264,4,,592.47,589.37,15.88516309,-0.523233244,3,4,
11-Aug-14,591.28,576.37,"14,764,200",-2.52164795,2,,589.17,591.06,15.83776119,0.320790264,4,2,
12-Aug-14,576.51,569.64,"13,978,200",-1.191653224,3,,591.28,576.37,16.50771589,-2.52164795,2,3,
13-Aug-14,570.38,546.66,"25,777,500",-4.158631088,1,,576.51,569.64,16.45300953,-1.191653224,3,1,
14-Aug-14,546.18,505.97,"35,803,900",-7.362041818,1,,570.38,546.66,17.06501258,-4.158631088,1,1,
15-Aug-14,511.14,497.01,"25,598,300",-2.764408968,2,,546.18,505.97,17.39356738,-7.362041818,1,2,
16-Aug-14,497.83,519.71,"22,832,500",4.395074624,6,,511.14,497.01,17.0580365,-2.764408968,2,6,
17-Aug-14,519.14,491.8,"24,300,900",-5.266402127,1,,497.83,519.71,16.94369552,4.395074624,6,1,
18-Aug-14,491.51,461.46,"50,783,800",-6.113812537,1,,519.14,491.8,17.00602394,-5.266402127,1,1,
19-Aug-14,461.48,485.24,"38,422,400",5.148652163,6,,491.51,461.46,17.74308796,-6.113812537,1,6,
20-Aug-14,485.07,511.98,"46,527,600",5.547652916,6,,461.48,485.24,17.46415118,5.148652163,6,6,
21-Aug-14,510.45,517.24,"49,444,200",1.330198844,4,,485.07,511.98,17.65555624,5.547652916,6,4,
22-Aug-14,517.58,514.04,"36,563,900",-0.683952239,3,,510.45,517.24,17.71635532,1.330198844,4,3,
23-Aug-14,513.39,498.08,"25,171,900",-2.982138335,2,,517.58,514.04,17.41457197,-0.683952239,3,2,
24-Aug-14,498.29,508.29,"19,441,700",2.006863473,5,,513.39,498.08,17.04123885,-2.982138335,2,5,
25-Aug-14,508.22,502.5,"18,356,700",-1.125496832,3,,498.29,508.29,16.7829308,2.006863473,5,3,
26-Aug-14,502.54,511.57,"23,235,100",1.796871891,5,,508.22,502.5,16.72550519,-1.125496832,3,5,
27-Aug-14,512.19,511.15,"22,648,500",-0.20304965,3,,502.54,511.57,16.96117462,1.796871891,5,3,
28-Aug-14,510.88,507.82,"19,862,000",-0.598966489,3,,512.19,511.15,16.93560418,-0.20304965,3,3,
29-Aug-14,508.42,508.52,"17,624,800",0.019668778,4,,510.88,507.82,16.80431892,-0.598966489,3,4,
30-Aug-14,508.59,504.25,"9,424,070",-0.853339625,3,,508.42,508.52,16.68481756,0.019668778,4,3,
31-Aug-14,502.9,477.76,"44,632,300",-4.999005767,1,,508.59,504.25,16.05877761,-0.853339625,3,1,
1-Sep-14,477.79,474.88,"20,432,000",-0.609054187,3,,502.9,477.76,17.61396837,-4.999005767,1,3,
2-Sep-14,474.48,477.43,"23,337,900",0.621733266,4,,477.79,474.88,16.83261286,-0.609054187,3,4,
3-Sep-14,476.87,477.59,"13,342,200",0.150984545,4,,474.48,477.43,16.96558921,0.621733266,4,4,
4-Sep-14,477.68,489.66,"26,081,400",2.507955116,5,,476.87,477.59,16.4064425,0.150984545,4,5,
5-Sep-14,489.67,483.34,"15,302,500",-1.292707334,3,,477.68,489.66,17.07673297,2.507955116,5,3,
6-Sep-14,483.34,484.83,"10,601,400",0.30827161,4,,489.67,483.34,16.54352677,-1.292707334,3,4,
7-Sep-14,485.13,482.28,"8,994,050",-0.587471399,3,,483.34,484.83,16.17649663,0.30827161,4,3,
8-Sep-14,481.81,474.6,"30,238,000",-1.496440506,3,,485.13,482.28,16.01207381,-0.587471399,3,3,
9-Sep-14,474.88,475.26,"21,447,800",0.080020216,4,,481.81,474.6,17.22460997,-1.496440506,3,4,
10-Sep-14,475.48,479.36,"22,787,800",0.816017498,4,,474.88,475.26,16.88113263,0.080020216,4,4,
11-Sep-14,479.62,479.75,"16,852,900",0.027104791,4,,475.48,479.36,16.94173586,0.816017498,4,4,
12-Sep-14,479.58,477.75,"15,437,200",-0.381583886,3,,479.62,479.75,16.64003331,0.027104791,4,3,
13-Sep-14,477.79,479,"15,588,000",0.253249335,4,,479.58,477.75,16.55229074,-0.381583886,3,4,
14-Sep-14,479.12,477.89,"13,105,500",-0.256720655,3,,477.79,479,16.56201195,0.253249335,4,3,
15-Sep-14,477.77,475.37,"15,345,200",-0.502333759,3,,479.12,477.89,16.38854255,-0.256720655,3,3,
16-Sep-14,474.86,466.06,"16,797,300",-1.853177779,2,,477.77,475.37,16.54631328,-0.502333759,3,2,
17-Sep-14,465.86,457.33,"21,056,800",-1.831022196,2,,474.86,466.06,16.63672872,-1.853177779,2,2,
18-Sep-14,456.86,424.44,"34,483,200",-7.096265814,1,,465.86,457.33,16.86273411,-1.831022196,2,1,
19-Sep-14,424.1,394.8,"37,919,700",-6.908747937,1,,456.86,424.44,17.35598281,-7.096265814,1,1,
20-Sep-14,394.67,408.9,"36,863,600",3.605543872,6,,424.1,394.8,17.45098132,-6.908747937,1,6,
21-Sep-14,408.08,398.82,"26,580,100",-2.269162909,2,,394.67,408.9,17.42273517,3.605543872,6,2,
22-Sep-14,399.1,402.15,"24,127,600",0.764219494,4,,408.08,398.82,17.09567337,-2.269162909,2,4,
23-Sep-14,402.09,435.79,"45,099,500",8.381208187,6,,399.1,402.15,16.99886697,0.764219494,4,6,
24-Sep-14,435.75,423.2,"30,627,700",-2.880091796,2,,402.09,435.79,17.62438172,8.381208187,6,2,
25-Sep-14,423.16,411.57,"26,814,400",-2.738916722,2,,435.75,423.2,17.23741539,-2.880091796,2,2,
26-Sep-14,411.43,404.42,"21,460,800",-1.703813528,2,,423.16,411.57,17.10444961,-2.738916722,2,2,
27-Sep-14,403.56,399.52,"15,029,300",-1.001090296,3,,411.43,404.42,16.88173857,-1.703813528,2,3,
28-Sep-14,399.47,377.18,"23,613,300",-5.579893359,1,,403.56,399.52,16.52551219,-1.001090296,3,1,
29-Sep-14,376.93,375.47,"32,497,700",-0.387339824,3,,399.47,377.18,16.97732067,-5.579893359,1,3,
30-Sep-14,376.09,386.94,"34,707,300",2.884947752,5,,376.93,375.47,17.29667988,-0.387339824,3,5,
1-Oct-14,387.43,383.61,"26,229,400",-0.985984565,3,,376.09,386.94,17.3624606,2.884947752,5,3,
2-Oct-14,383.99,375.07,"21,777,700",-2.322977161,2,,387.43,383.61,17.08239148,-0.985984565,3,2,
3-Oct-14,375.18,359.51,"30,901,200",-4.176661869,1,,383.99,375.07,16.89639707,-2.322977161,2,1,
4-Oct-14,359.89,328.87,"47,236,500",-8.619300342,1,,375.18,359.51,17.24630558,-4.176661869,1,1,
5-Oct-14,328.92,320.51,"83,308,096",-2.55685273,2,,359.89,328.87,17.67067746,-8.619300342,1,2,
6-Oct-14,320.39,330.08,"79,011,800",3.024438965,5,,328.92,320.51,18.23805629,-2.55685273,2,5,
7-Oct-14,330.58,336.19,"49,199,900",1.697017363,5,,320.39,330.08,18.18510777,3.024438965,5,5,
8-Oct-14,336.12,352.94,"54,736,300",5.004165179,6,,330.58,336.19,17.71140215,1.697017363,5,6,
9-Oct-14,352.75,365.03,"83,641,104",3.481218994,5,,336.12,352.94,17.81803767,5.004165179,6,5,
10-Oct-14,364.69,361.56,"43,665,700",-0.858263182,3,,352.75,365.03,18.24204563,3.481218994,5,3,
11-Oct-14,361.36,362.3,"13,345,200",0.260128404,4,,364.69,361.56,17.59207345,-0.858263182,3,4,
12-Oct-14,362.61,378.55,"17,552,800",4.395907449,6,,361.36,362.3,16.40666733,0.260128404,4,6,
13-Oct-14,377.92,390.41,"35,221,400",3.304932261,5,,362.61,378.55,16.68072404,4.395907449,6,5,
14-Oct-14,391.69,400.87,"38,491,500",2.343690163,5,,377.92,390.41,17.37716441,3.304932261,5,5,
15-Oct-14,400.95,394.77,"25,267,100",-1.541339319,2,,391.69,400.87,17.465948,2.343690163,5,2,
16-Oct-14,394.52,382.56,"26,990,000",-3.031531988,2,,400.95,394.77,17.04501371,-1.541339319,2,2,
17-Oct-14,382.76,383.76,"13,600,700",0.26126032,4,,394.52,382.56,17.11097698,-3.031531988,2,4,
18-Oct-14,383.98,391.44,"11,416,800",1.942809521,5,,382.76,383.76,16.42563182,0.26126032,4,5,
19-Oct-14,391.25,389.55,"5,914,570",-0.434504792,3,,383.98,391.44,16.25059651,1.942809521,5,3,
20-Oct-14,389.23,382.85,"16,419,000",-1.639133674,2,,391.25,389.55,15.59292936,-0.434504792,3,2,
21-Oct-14,382.42,386.48,"14,188,900",1.061659955,4,,389.23,382.85,16.61394976,-1.639133674,2,4,
22-Oct-14,386.12,383.16,"11,641,300",-0.766601057,3,,382.42,386.48,16.46797053,1.061659955,4,3,
23-Oct-14,382.96,358.42,"26,456,900",-6.407979946,1,,386.12,383.16,16.27006968,-0.766601057,3,1,
24-Oct-14,358.59,358.35,"15,585,700",-0.066928804,3,,382.96,358.42,17.09102755,-6.407979946,1,3,
25-Oct-14,358.61,347.27,"18,127,500",-3.162209643,2,,358.59,358.35,16.56186439,-0.066928804,3,2,
26-Oct-14,347.49,354.7,"11,272,500",2.074879853,5,,358.61,347.27,16.71294068,-3.162209643,2,5,
27-Oct-14,354.78,352.99,"13,033,000",-0.504538024,3,,347.49,354.7,16.23787669,2.074879853,5,3,
28-Oct-14,353.21,357.62,"7,845,880",1.248549022,4,,354.78,352.99,16.38299516,-0.504538024,3,4,
29-Oct-14,357.09,335.59,"18,192,700",-6.020891092,1,,353.21,357.62,15.87549911,1.248549022,4,1,
30-Oct-14,335.71,345.3,"30,177,900",2.856632212,5,,357.09,335.59,16.71653097,-6.020891092,1,5,
31-Oct-14,345.01,338.32,"12,545,400",-1.93907423,2,,335.71,345.3,17.22262043,2.856632212,5,2,
1-Nov-14,338.65,325.75,"16,677,200",-3.809242581,1,,345.01,338.32,16.34486462,-1.93907423,2,1,
2-Nov-14,326.08,325.89,"8,603,620",-0.05826791,3,,338.65,325.75,16.62955308,-3.809242581,1,3,
3-Nov-14,325.57,327.55,"12,948,500",0.608164143,4,,326.08,325.89,15.9676936,-0.05826791,3,4,
4-Nov-14,327.16,330.49,"15,655,500",1.017850593,4,,325.57,327.55,16.37649051,0.608164143,4,4,
5-Nov-14,330.68,339.49,"19,817,200",2.664207088,5,,327.16,330.49,16.56633285,1.017850593,4,5,
6-Nov-14,339.46,349.29,"18,797,000",2.895775644,5,,330.68,339.49,16.80206081,2.664207088,5,5,
7-Nov-14,349.82,342.42,"16,834,200",-2.115373621,2,,339.46,349.29,16.74920784,2.895775644,5,2,
8-Nov-14,342.15,345.49,"8,535,470",0.976180038,4,,349.82,342.42,16.63892309,-2.115373621,2,4,
9-Nov-14,345.38,363.26,"24,205,600",5.176906596,6,,342.15,345.49,15.95974098,0.976180038,4,6,
10-Nov-14,362.27,366.92,"30,450,100",1.283573026,4,,345.38,363.26,17.00209457,5.176906596,6,4,
11-Nov-14,365.86,367.7,"15,838,900",0.502924616,4,,362.27,366.92,17.23159984,1.283573026,4,4,
12-Nov-14,367.98,423.56,"45,783,200",15.10408174,6,,365.86,367.7,16.5779795,0.502924616,4,6,
13-Nov-14,427.27,420.73,"58,945,000",-1.530648068,2,,367.98,423.56,17.63942777,15.10408174,6,2,
14-Nov-14,418.42,397.82,"29,589,200",-4.923282826,1,,427.27,420.73,17.89211536,-1.530648068,2,1,
15-Nov-14,399.65,376.13,"15,727,500",-5.885149506,1,,418.42,397.82,17.20291999,-4.923282826,1,1,
16-Nov-14,374.73,387.88,"11,905,600",3.509193286,6,,399.65,376.13,16.57092133,-5.885149506,1,6,
17-Nov-14,388.35,387.41,"41,518,800",-0.242049697,3,,374.73,387.88,16.29251944,3.509193286,6,3,
18-Nov-14,387.79,375.2,"32,222,500",-3.246602543,2,,388.35,387.41,17.54165689,-0.242049697,3,2,
19-Nov-14,373.9,380.55,"18,931,800",1.778550415,5,,387.79,375.2,17.28817552,-3.246602543,2,5,
20-Nov-14,380.31,357.84,"25,233,200",-5.908337935,1,,373.9,380.55,16.75635361,1.778550415,5,1,
21-Nov-14,357.88,350.85,"29,850,100",-1.964345591,2,,380.31,357.84,17.04367115,-5.908337935,1,2,
22-Nov-14,351.6,352.92,"15,273,000",0.375426621,4,,357.88,350.85,17.21169875,-1.964345591,2,4,
23-Nov-14,353.17,367.57,"15,151,600",4.077356514,6,,351.6,352.92,16.54159712,0.375426621,4,6,
24-Nov-14,366.95,376.9,"30,930,100",2.711541082,5,,353.17,367.57,16.53361669,4.077356514,6,5,
25-Nov-14,376.89,375.35,"25,442,200",-0.408607286,3,,366.95,376.9,17.24724038,2.711541082,5,3,
26-Nov-14,376.02,368.37,"18,601,700",-2.034466252,2,,376.89,375.35,17.05191977,-0.408607286,3,2,
27-Nov-14,370.5,369.67,"8,748,030",-0.224021592,3,,376.02,368.37,16.73876353,-2.034466252,2,3,
28-Nov-14,369.37,376.45,"22,946,500",1.916777215,5,,370.5,369.67,15.98433909,-0.224021592,3,5,
29-Nov-14,376.15,375.49,"15,375,600",-0.175461917,3,,369.37,376.45,16.94867598,1.916777215,5,3,
30-Nov-14,375.51,378.05,"9,194,440",0.676413411,4,,376.15,375.49,16.5482924,-0.175461917,3,4,
1-Dec-14,378.25,379.24,"11,763,000",0.261731659,4,,375.51,378.05,16.03410951,0.676413411,4,4,
2-Dec-14,379.25,381.32,"12,364,100",0.545814107,4,,378.25,379.24,16.28046957,0.261731659,4,4,
3-Dec-14,381.72,375.01,"13,340,100",-1.757832967,2,,379.25,381.32,16.33030767,0.545814107,4,2,
4-Dec-14,375.72,369.6,"14,529,600",-1.628872565,2,,381.72,375.01,16.40628509,-1.757832967,2,2,
5-Dec-14,369.44,376.85,"15,181,800",2.005738415,5,,375.72,369.6,16.49169851,-1.628872565,2,5,
6-Dec-14,376.76,374.79,"7,009,320",-0.522879287,3,,369.44,376.85,16.5356079,2.005738415,5,3,
7-Dec-14,374.84,375.1,"6,491,650",0.069362928,4,,376.76,374.79,15.76275125,-0.522879287,3,4,
8-Dec-14,374.96,361.91,"18,898,700",-3.48037124,2,,374.84,375.1,15.68602729,0.069362928,4,2,
9-Dec-14,361.89,352.22,"32,915,500",-2.672082677,2,,374.96,361.91,16.75460369,-3.48037124,2,2,
10-Dec-14,352.2,346.36,"16,427,700",-1.658148779,2,,361.89,352.22,17.30945423,-2.672082677,2,2,
11-Dec-14,344.34,350.51,"32,431,300",1.791833653,5,,352.2,346.36,16.61447949,-1.658148779,2,5,
12-Dec-14,350.83,352.54,"16,989,800",0.487415557,4,,344.34,350.51,17.29463456,1.791833653,5,4,
13-Dec-14,352.38,347.38,"11,675,900",-1.418922754,3,,350.83,352.54,16.64812372,0.487415557,4,3,
14-Dec-14,346.73,351.63,"12,415,200",1.413203357,4,,352.38,347.38,16.27303745,-1.418922754,3,4,
15-Dec-14,351.36,345.35,"17,264,200",-1.710496357,2,,346.73,351.63,16.33443209,1.413203357,4,2,
16-Dec-14,345.67,327.06,"30,864,900",-5.383747505,1,,351.36,345.35,16.66414555,-1.710496357,2,1,
17-Dec-14,326.86,319.78,"37,567,900",-2.166064982,2,,345.67,327.06,17.24513017,-5.383747505,1,2,
18-Dec-14,319.79,311.4,"39,173,000",-2.623596735,2,,326.86,319.78,17.44166052,-2.166064982,2,2,
19-Dec-14,311.18,317.84,"23,823,100",2.140240375,5,,319.79,311.4,17.48349829,-2.623596735,2,5,
20-Dec-14,317.62,329.96,"20,856,700",3.885145772,6,,311.18,317.84,16.98616626,2.140240375,5,6,
21-Dec-14,329.54,320.84,"15,207,600",-2.640043697,2,,317.62,329.96,16.8531858,3.885145772,6,2,
22-Dec-14,321.07,331.89,"22,315,100",3.369981624,5,,329.54,320.84,16.53730586,-2.640043697,2,5,
23-Dec-14,332.02,334.57,"16,574,200",0.768026023,4,,321.07,331.89,16.92077414,3.369981624,5,4,
24-Dec-14,334.39,322.53,"15,092,300",-3.546756781,1,,332.02,334.57,16.62335783,0.768026023,4,1,
25-Dec-14,322.29,319.01,"9,883,640",-1.017716963,3,,334.39,322.53,16.52969524,-3.546756781,1,3,
26-Dec-14,319.15,327.92,"16,410,500",2.747924174,5,,322.29,319.01,16.10639142,-1.017716963,3,5,
27-Dec-14,327.58,315.86,"15,185,200",-3.577752,1,,319.15,327.92,16.61343193,2.747924174,5,1,
28-Dec-14,316.16,317.24,"11,676,600",0.34159919,4,,327.58,315.86,16.53583183,-3.577752,1,4,
29-Dec-14,317.7,312.67,"12,302,500",-1.583254643,2,,316.16,317.24,16.2730974,0.34159919,4,2,
30-Dec-14,312.72,310.74,"12,528,300",-0.633154259,3,,317.7,312.67,16.32531305,-1.583254643,2,3,
31-Dec-14,310.91,320.19,"13,942,900",2.984786594,5,,312.72,310.74,16.34350064,-0.633154259,3,5,
1-Jan-15,320.43,314.25,"8,036,550",-1.928658365,2,,310.91,320.19,16.45048098,2.984786594,5,2,
