nikkeidate,nikkeiprice,nikkeiopen,nikkeihigh,nikkeilow
8-Jun-12,"8,459.26","8,609.78","8,611.93","8,427.20"
11-Jun-12,"8,624.90","8,612.14","8,665.80","8,594.58"
12-Jun-12,"8,536.72","8,478.78","8,575.87","8,452.50"
13-Jun-12,"8,587.84","8,557.57","8,615.89","8,554.14"
14-Jun-12,"8,568.89","8,531.40","8,592.17","8,520.99"
15-Jun-12,"8,569.32","8,608.43","8,625.19","8,552.75"
18-Jun-12,"8,721.02","8,723.55","8,766.56","8,711.49"
19-Jun-12,"8,655.87","8,692.82","8,712.86","8,630.66"
20-Jun-12,"8,752.31","8,739.10","8,770.41","8,711.22"
21-Jun-12,"8,824.07","8,794.03","8,859.04","8,790.86"
22-Jun-12,"8,798.35","8,733.50","8,830.34","8,731.79"
25-Jun-12,"8,734.62","8,837.83","8,837.83","8,726.40"
26-Jun-12,"8,663.99","8,671.61","8,712.68","8,619.36"
27-Jun-12,"8,730.49","8,677.76","8,730.49","8,641.52"
28-Jun-12,"8,874.11","8,816.07","8,881.44","8,805.65"
29-Jun-12,"9,006.78","8,811.46","9,044.04","8,803.33"
2-Jul-12,"9,003.48","9,103.79","9,103.79","9,003.48"
3-Jul-12,"9,066.59","9,013.65","9,082.39","9,012.86"
4-Jul-12,"9,104.17","9,119.69","9,136.02","9,095.31"
5-Jul-12,"9,079.80","9,078.46","9,130.54","9,069.01"
6-Jul-12,"9,020.75","9,052.70","9,082.04","8,977.35"
9-Jul-12,"8,896.88","8,922.99","8,954.44","8,892.17"
10-Jul-12,"8,857.73","8,922.03","8,966.99","8,855.93"
11-Jul-12,"8,851.00","8,819.04","8,851.00","8,797.73"
12-Jul-12,"8,720.01","8,859.39","8,862.80","8,709.75"
13-Jul-12,"8,724.12","8,701.35","8,759.06","8,695.44"
17-Jul-12,"8,755.00","8,740.98","8,808.87","8,711.73"
18-Jul-12,"8,726.74","8,796.15","8,802.09","8,715.14"
19-Jul-12,"8,795.55","8,795.00","8,835.80","8,771.19"
20-Jul-12,"8,669.87","8,785.87","8,792.19","8,662.72"
23-Jul-12,"8,508.32","8,582.28","8,606.23","8,500.27"
24-Jul-12,"8,488.09","8,497.99","8,517.52","8,446.18"
25-Jul-12,"8,365.90","8,410.98","8,433.58","8,328.02"
26-Jul-12,"8,443.10","8,408.22","8,448.55","8,358.51"
27-Jul-12,"8,566.64","8,547.34","8,569.09","8,522.74"
30-Jul-12,"8,635.44","8,658.83","8,663.30","8,589.19"
31-Jul-12,"8,695.06","8,600.92","8,732.84","8,585.26"
1-Aug-12,"8,641.85","8,622.04","8,654.61","8,578.16"
2-Aug-12,"8,653.18","8,642.89","8,705.91","8,635.51"
3-Aug-12,"8,555.11","8,539.71","8,565.06","8,513.20"
6-Aug-12,"8,726.29","8,683.20","8,751.80","8,676.25"
7-Aug-12,"8,803.31","8,714.12","8,812.42","8,711.90"
8-Aug-12,"8,881.16","8,889.38","8,962.95","8,851.59"
9-Aug-12,"8,978.60","8,870.81","9,004.81","8,862.17"
10-Aug-12,"8,891.44","8,931.92","8,954.85","8,857.23"
13-Aug-12,"8,885.15","8,871.68","8,906.21","8,867.63"
14-Aug-12,"8,929.88","8,913.70","8,970.99","8,897.87"
15-Aug-12,"8,925.04","8,960.28","8,960.28","8,866.06"
16-Aug-12,"9,092.76","8,967.11","9,094.09","8,962.97"
17-Aug-12,"9,162.50","9,120.22","9,181.57","9,097.00"
20-Aug-12,"9,171.16","9,202.36","9,222.87","9,150.79"
21-Aug-12,"9,156.92","9,165.15","9,196.67","9,146.07"
22-Aug-12,"9,131.74","9,150.69","9,162.97","9,075.08"
23-Aug-12,"9,178.12","9,080.67","9,194.47","9,062.54"
24-Aug-12,"9,070.76","9,069.95","9,090.67","9,045.79"
27-Aug-12,"9,085.39","9,140.41","9,150.48","9,084.87"
28-Aug-12,"9,033.29","9,138.51","9,140.62","8,988.99"
29-Aug-12,"9,069.81","9,045.73","9,073.99","9,033.83"
30-Aug-12,"8,983.78","9,062.07","9,062.07","8,960.24"
31-Aug-12,"8,839.91","8,891.75","8,933.99","8,839.91"
3-Sep-12,"8,783.89","8,836.61","8,893.39","8,773.40"
4-Sep-12,"8,775.51","8,787.97","8,804.44","8,729.22"
5-Sep-12,"8,679.82","8,756.59","8,759.26","8,679.82"
6-Sep-12,"8,680.57","8,690.34","8,697.00","8,646.03"
7-Sep-12,"8,871.65","8,821.37","8,871.65","8,804.27"
10-Sep-12,"8,869.37","8,853.19","8,874.54","8,838.18"
11-Sep-12,"8,807.38","8,811.33","8,814.03","8,769.47"
12-Sep-12,"8,959.96","8,827.21","8,959.96","8,821.80"
13-Sep-12,"8,995.15","8,950.01","9,022.20","8,932.10"
14-Sep-12,"9,159.39","9,097.92","9,193.27","9,081.80"
18-Sep-12,"9,123.77","9,155.49","9,180.44","9,120.61"
19-Sep-12,"9,232.21","9,166.52","9,288.53","9,140.75"
20-Sep-12,"9,086.98","9,174.19","9,215.57","9,079.19"
21-Sep-12,"9,110.00","9,113.30","9,159.33","9,103.95"
24-Sep-12,"9,069.29","9,071.32","9,091.97","9,031.13"
25-Sep-12,"9,091.54","9,031.37","9,112.54","9,023.63"
26-Sep-12,"8,906.70","8,941.75","8,971.75","8,894.02"
27-Sep-12,"8,949.87","8,856.31","8,959.25","8,844.06"
28-Sep-12,"8,870.16","8,986.63","8,989.08","8,838.85"
1-Oct-12,"8,796.51","8,815.07","8,829.35","8,759.07"
2-Oct-12,"8,786.05","8,826.36","8,843.33","8,774.75"
3-Oct-12,"8,746.87","8,778.26","8,806.75","8,729.56"
4-Oct-12,"8,824.59","8,783.13","8,865.92","8,738.31"
5-Oct-12,"8,863.30","8,850.29","8,880.23","8,805.79"
9-Oct-12,"8,769.59","8,822.39","8,840.69","8,765.55"
10-Oct-12,"8,596.23","8,650.55","8,660.68","8,578.25"
11-Oct-12,"8,546.78","8,514.63","8,607.42","8,514.63"
12-Oct-12,"8,534.12","8,607.70","8,620.18","8,516.11"
15-Oct-12,"8,577.93","8,517.77","8,595.11","8,488.14"
16-Oct-12,"8,701.31","8,638.68","8,707.95","8,633.68"
17-Oct-12,"8,806.55","8,777.39","8,837.19","8,758.70"
18-Oct-12,"8,982.86","8,886.56","8,992.36","8,877.17"
19-Oct-12,"9,002.68","8,944.03","9,016.90","8,940.38"
22-Oct-12,"9,010.71","8,874.52","9,031.55","8,867.79"
23-Oct-12,"9,014.25","9,066.03","9,075.58","8,970.50"
24-Oct-12,"8,954.30","8,896.41","9,043.80","8,896.41"
25-Oct-12,"9,055.20","8,952.13","9,057.31","8,941.85"
26-Oct-12,"8,933.06","9,058.93","9,075.59","8,933.06"
29-Oct-12,"8,929.34","8,958.79","8,986.05","8,909.37"
30-Oct-12,"8,841.98","8,941.82","8,995.81","8,841.98"
31-Oct-12,"8,928.29","8,911.08","8,985.58","8,905.44"
1-Nov-12,"8,946.87","8,931.71","8,976.08","8,871.48"
2-Nov-12,"9,051.22","9,049.22","9,072.39","9,031.43"
5-Nov-12,"9,007.44","9,000.81","9,040.18","8,984.69"
6-Nov-12,"8,975.15","8,989.58","8,990.35","8,957.49"
7-Nov-12,"8,972.89","9,030.56","9,032.32","8,924.41"
8-Nov-12,"8,837.15","8,868.42","8,891.08","8,811.41"
9-Nov-12,"8,757.60","8,742.68","8,779.24","8,729.45"
12-Nov-12,"8,676.44","8,701.28","8,728.85","8,676.44"
13-Nov-12,"8,661.05","8,710.52","8,723.46","8,619.45"
14-Nov-12,"8,664.73","8,660.27","8,680.40","8,653.49"
15-Nov-12,"8,829.72","8,703.82","8,829.72","8,684.23"
16-Nov-12,"9,024.16","8,898.33","9,032.35","8,898.33"
19-Nov-12,"9,153.20","9,141.27","9,183.46","9,135.29"
20-Nov-12,"9,142.64","9,198.42","9,200.85","9,129.43"
21-Nov-12,"9,222.52","9,213.73","9,248.98","9,161.21"
22-Nov-12,"9,366.80","9,336.32","9,366.80","9,304.72"
26-Nov-12,"9,388.94","9,466.06","9,487.94","9,388.94"
27-Nov-12,"9,423.30","9,371.13","9,449.72","9,370.59"
28-Nov-12,"9,308.35","9,375.48","9,407.62","9,308.35"
29-Nov-12,"9,400.88","9,370.29","9,412.08","9,350.40"
30-Nov-12,"9,446.01","9,446.77","9,492.91","9,380.25"
3-Dec-12,"9,458.18","9,484.20","9,525.82","9,453.48"
4-Dec-12,"9,432.46","9,419.15","9,457.19","9,406.03"
5-Dec-12,"9,468.84","9,380.37","9,515.86","9,376.97"
6-Dec-12,"9,545.16","9,535.69","9,565.43","9,503.31"
7-Dec-12,"9,527.39","9,547.14","9,572.75","9,522.13"
10-Dec-12,"9,533.75","9,584.46","9,584.46","9,517.40"
11-Dec-12,"9,525.32","9,510.60","9,534.18","9,487.95"
12-Dec-12,"9,581.46","9,606.25","9,606.25","9,565.95"
13-Dec-12,"9,742.73","9,681.20","9,767.05","9,672.47"
14-Dec-12,"9,737.56","9,703.56","9,775.75","9,687.70"
17-Dec-12,"9,828.88","9,895.68","9,903.35","9,826.30"
18-Dec-12,"9,923.01","9,848.87","9,967.24","9,848.87"
19-Dec-12,"10,160.40","10,025.40","10,160.40","10,016.98"
20-Dec-12,"10,039.33","10,093.11","10,147.68","10,028.65"
21-Dec-12,"9,940.06","10,145.58","10,175.06","9,924.42"
25-Dec-12,"10,080.12","10,092.35","10,119.35","10,030.44"
26-Dec-12,"10,230.36","10,131.22","10,230.36","10,107.34"
27-Dec-12,"10,322.98","10,295.26","10,376.39","10,288.85"
28-Dec-12,"10,395.18","10,406.36","10,433.63","10,374.85"
4-Jan-13,"10,688.11","10,604.50","10,734.23","10,602.24"
7-Jan-13,"10,599.01","10,743.69","10,743.69","10,589.70"
8-Jan-13,"10,508.06","10,544.21","10,602.12","10,463.43"
9-Jan-13,"10,578.57","10,405.67","10,620.70","10,398.61"
10-Jan-13,"10,652.64","10,635.11","10,686.12","10,619.65"
11-Jan-13,"10,801.57","10,786.14","10,830.43","10,748.06"
15-Jan-13,"10,879.08","10,914.65","10,952.31","10,851.66"
16-Jan-13,"10,600.44","10,806.41","10,806.41","10,591.30"
17-Jan-13,"10,609.64","10,660.94","10,694.85","10,432.97"
18-Jan-13,"10,913.30","10,791.97","10,913.30","10,787.12"
21-Jan-13,"10,747.74","10,941.45","10,941.45","10,747.74"
22-Jan-13,"10,709.93","10,765.10","10,859.42","10,615.20"
23-Jan-13,"10,486.99","10,575.60","10,663.09","10,486.99"
24-Jan-13,"10,620.87","10,441.11","10,634.74","10,441.11"
25-Jan-13,"10,926.65","10,797.30","10,926.65","10,790.95"
28-Jan-13,"10,824.31","11,002.86","11,002.86","10,824.31"
29-Jan-13,"10,866.72","10,751.01","10,937.63","10,751.01"
30-Jan-13,"11,113.95","10,913.97","11,113.95","10,905.64"
31-Jan-13,"11,138.66","11,057.50","11,145.38","11,007.77"
1-Feb-13,"11,191.34","11,193.72","11,237.84","11,142.26"
4-Feb-13,"11,260.35","11,254.16","11,285.49","11,194.74"
5-Feb-13,"11,046.92","11,105.24","11,170.85","11,046.92"
6-Feb-13,"11,463.75","11,236.70","11,498.42","11,232.05"
7-Feb-13,"11,357.07","11,406.32","11,446.81","11,295.62"
8-Feb-13,"11,153.16","11,179.97","11,299.71","11,135.89"
12-Feb-13,"11,369.12","11,346.72","11,460.64","11,343.44"
13-Feb-13,"11,251.41","11,333.72","11,365.27","11,196.66"
14-Feb-13,"11,307.28","11,273.40","11,356.54","11,243.49"
15-Feb-13,"11,173.83","11,239.21","11,261.58","11,065.06"
18-Feb-13,"11,407.87","11,318.22","11,445.46","11,308.83"
19-Feb-13,"11,372.34","11,336.45","11,412.86","11,336.45"
20-Feb-13,"11,468.28","11,485.65","11,510.52","11,440.10"
21-Feb-13,"11,309.13","11,404.73","11,442.11","11,301.77"
22-Feb-13,"11,385.94","11,238.75","11,390.65","11,175.67"
25-Feb-13,"11,662.52","11,564.55","11,662.52","11,562.10"
26-Feb-13,"11,398.81","11,449.66","11,520.24","11,374.83"
27-Feb-13,"11,253.97","11,418.56","11,419.62","11,253.97"
28-Feb-13,"11,559.36","11,396.73","11,563.75","11,392.56"
1-Mar-13,"11,606.38","11,464.71","11,648.63","11,464.71"
4-Mar-13,"11,652.29","11,695.45","11,767.68","11,613.59"
5-Mar-13,"11,683.45","11,732.57","11,779.42","11,666.38"
6-Mar-13,"11,932.27","11,811.06","11,933.82","11,803.09"
7-Mar-13,"11,968.08","12,037.25","12,069.60","11,946.01"
8-Mar-13,"12,283.62","12,066.50","12,283.62","12,065.09"
11-Mar-13,"12,349.05","12,363.09","12,403.95","12,300.83"
12-Mar-13,"12,314.81","12,433.60","12,461.97","12,314.81"
13-Mar-13,"12,239.66","12,252.29","12,339.45","12,234.48"
14-Mar-13,"12,381.19","12,332.16","12,395.73","12,248.65"
15-Mar-13,"12,560.95","12,437.68","12,560.95","12,434.47"
18-Mar-13,"12,220.63","12,365.44","12,373.17","12,220.63"
19-Mar-13,"12,468.23","12,405.61","12,491.16","12,401.12"
21-Mar-13,"12,635.69","12,592.00","12,650.26","12,586.06"
22-Mar-13,"12,338.53","12,498.51","12,522.05","12,338.53"
25-Mar-13,"12,546.46","12,507.61","12,594.36","12,480.42"
26-Mar-13,"12,471.62","12,461.79","12,540.12","12,456.04"
27-Mar-13,"12,493.79","12,476.58","12,502.26","12,442.39"
28-Mar-13,"12,335.96","12,457.13","12,462.86","12,286.37"
29-Mar-13,"12,397.91","12,405.53","12,425.96","12,319.75"
1-Apr-13,"12,135.02","12,371.34","12,384.83","12,133.00"
2-Apr-13,"12,003.43","12,051.57","12,107.40","11,805.78"
3-Apr-13,"12,362.20","12,112.09","12,362.20","12,102.05"
4-Apr-13,"12,634.54","12,188.22","12,634.54","12,075.97"
5-Apr-13,"12,833.64","12,880.82","13,225.62","12,831.10"
8-Apr-13,"13,192.59","13,082.61","13,225.22","13,080.29"
9-Apr-13,"13,192.35","13,309.13","13,331.39","13,151.73"
10-Apr-13,"13,288.13","13,177.31","13,325.15","13,177.31"
11-Apr-13,"13,549.16","13,444.95","13,549.16","13,384.11"
12-Apr-13,"13,485.14","13,568.25","13,568.25","13,402.86"
15-Apr-13,"13,275.66","13,345.86","13,408.29","13,257.86"
16-Apr-13,"13,221.44","13,023.91","13,312.23","13,004.46"
17-Apr-13,"13,382.89","13,330.50","13,397.50","13,318.69"
18-Apr-13,"13,220.07","13,272.22","13,377.74","13,200.85"
19-Apr-13,"13,316.48","13,268.43","13,338.75","13,186.89"
22-Apr-13,"13,568.37","13,537.17","13,611.58","13,529.44"
23-Apr-13,"13,529.65","13,545.60","13,585.35","13,505.53"
24-Apr-13,"13,843.46","13,687.28","13,843.46","13,686.78"
25-Apr-13,"13,926.08","13,887.53","13,974.26","13,827.96"
26-Apr-13,"13,884.13","13,978.98","13,983.87","13,852.20"
30-Apr-13,"13,860.86","13,854.82","13,897.06","13,778.75"
1-May-13,"13,799.35","13,837.72","13,844.82","13,782.00"
2-May-13,"13,694.04","13,727.25","13,780.48","13,637.96"
7-May-13,"14,180.24","13,960.04","14,196.38","13,951.81"
8-May-13,"14,285.69","14,196.20","14,421.38","14,186.83"
9-May-13,"14,191.48","14,366.95","14,409.82","14,191.48"
10-May-13,"14,607.54","14,449.24","14,636.81","14,426.74"
13-May-13,"14,782.21","14,759.50","14,849.01","14,727.70"
14-May-13,"14,758.42","14,822.56","14,839.79","14,755.08"
15-May-13,"15,096.03","14,962.34","15,108.83","14,956.38"
16-May-13,"15,037.24","15,146.05","15,155.72","14,879.51"
17-May-13,"15,138.12","14,926.42","15,157.32","14,902.30"
20-May-13,"15,360.81","15,260.61","15,381.74","15,245.80"
21-May-13,"15,381.02","15,264.79","15,388.37","15,264.42"
22-May-13,"15,627.26","15,440.69","15,706.63","15,432.64"
23-May-13,"14,483.98","15,739.98","15,942.60","14,483.98"
24-May-13,"14,612.45","14,731.75","15,007.50","13,981.52"
27-May-13,"14,142.65","14,373.82","14,381.28","14,027.42"
28-May-13,"14,311.98","13,943.62","14,399.78","13,943.62"
29-May-13,"14,326.46","14,492.55","14,512.28","14,243.49"
30-May-13,"13,589.03","14,072.90","14,098.16","13,555.66"
31-May-13,"13,774.54","13,804.23","13,916.56","13,681.39"
3-Jun-13,"13,261.82","13,551.36","13,562.87","13,261.82"
4-Jun-13,"13,533.76","13,186.60","13,610.25","13,060.94"
5-Jun-13,"13,014.87","13,566.75","13,711.42","13,011.16"
6-Jun-13,"12,904.02","12,925.29","13,238.53","12,862.02"
7-Jun-13,"12,877.53","12,706.41","13,106.20","12,548.20"
10-Jun-13,"13,514.20","13,141.85","13,514.20","13,141.37"
11-Jun-13,"13,317.62","13,504.77","13,584.31","13,296.31"
12-Jun-13,"13,289.32","13,087.66","13,332.72","12,994.08"
13-Jun-13,"12,445.38","13,038.02","13,050.11","12,415.85"
14-Jun-13,"12,686.52","12,668.90","12,900.65","12,629.31"
17-Jun-13,"13,033.12","12,584.37","13,033.12","12,549.82"
18-Jun-13,"13,007.28","13,015.15","13,139.48","12,919.03"
19-Jun-13,"13,245.22","13,233.08","13,296.62","13,107.65"
20-Jun-13,"13,014.58","13,101.85","13,190.82","12,966.41"
21-Jun-13,"13,230.13","12,787.87","13,330.35","12,702.67"
24-Jun-13,"13,062.78","13,417.54","13,426.13","13,026.23"
25-Jun-13,"12,969.34","13,081.62","13,234.89","12,758.22"
26-Jun-13,"12,834.01","13,152.75","13,189.84","12,826.51"
27-Jun-13,"13,213.55","12,968.72","13,213.55","12,873.50"
28-Jun-13,"13,677.32","13,383.92","13,724.44","13,354.70"
1-Jul-13,"13,852.50","13,746.72","13,862.71","13,562.70"
2-Jul-13,"14,098.74","13,969.15","14,098.74","13,898.54"
3-Jul-13,"14,055.56","14,149.99","14,164.77","13,984.08"
4-Jul-13,"14,018.93","13,970.27","14,093.02","13,962.30"
5-Jul-13,"14,309.97","14,150.85","14,309.97","14,149.50"
8-Jul-13,"14,109.34","14,491.07","14,497.65","14,109.34"
9-Jul-13,"14,472.90","14,295.44","14,472.90","14,186.03"
10-Jul-13,"14,416.60","14,464.82","14,555.33","14,287.69"
11-Jul-13,"14,472.58","14,275.26","14,496.67","14,275.26"
12-Jul-13,"14,506.25","14,475.17","14,574.17","14,417.30"
16-Jul-13,"14,599.12","14,594.88","14,638.80","14,550.89"
17-Jul-13,"14,615.04","14,491.80","14,615.04","14,460.56"
