date,russellprice,russellopen,russellhigh,russelllow
1-Oct-10,679.29,681.7,682.8,672.8
4-Oct-10,670.2,677.7,681.3,665.2
5-Oct-10,689.1,677.3,690.5,673
6-Oct-10,685,688,690.7,681
7-Oct-10,683.3,689.2,689.6,678
8-Oct-10,692.5,683.9,695.5,680.3
11-Oct-10,692.1,692.2,697.3,690.3
12-Oct-10,694.6,690.3,697,683
13-Oct-10,705.37,698.8,710.3,696.6
14-Oct-10,704.69,705,708.3,697.8
15-Oct-10,703.16,710.4,711.3,697.8
18-Oct-10,710.13,704.8,710.2,701.8
19-Oct-10,694.15,700.2,707.6,689.5
20-Oct-10,702.11,698.5,706.3,695.8
21-Oct-10,698.12,705.6,710.8,689.7
22-Oct-10,703.43,700.8,703.8,697.7
25-Oct-10,707.89,708.5,715.6,705.8
26-Oct-10,706.93,703.2,711.2,699.5
27-Oct-10,704.23,701.5,705.7,695.3
28-Oct-10,701.03,710.5,711.1,697
29-Oct-10,703.35,698.1,706.1,697.8
1-Nov-10,698.56,706.3,711,693
2-Nov-10,712.89,706.6,713.3,702.8
3-Nov-10,715.14,713.6,716.1,705
4-Nov-10,733.46,728.5,734.1,726.3
5-Nov-10,736.59,734.6,739.8,733.1
8-Nov-10,736.77,734.8,738.6,730.8
9-Nov-10,726.03,738.7,739.7,722.8
10-Nov-10,734.85,727.3,735,720.7
11-Nov-10,731.58,727,734.8,724.2
12-Nov-10,719.27,724.7,730.3,718.5
15-Nov-10,719.94,723.8,728.1,719.3
16-Nov-10,705.33,714.5,716.3,701
17-Nov-10,707.77,707.3,709.7,703.7
18-Nov-10,720.84,716.8,724.8,716.6
19-Nov-10,724.36,718.8,725.1,714.3
22-Nov-10,727.33,721.1,728.8,716.5
23-Nov-10,719.93,718.2,721.3,714.5
24-Nov-10,736.53,727,737.1,727
26-Nov-10,732.73,732,736.3,730.3
29-Nov-10,731.95,728.8,734.2,719.3
30-Nov-10,727.01,724.3,731.5,721
1-Dec-10,743.14,740.5,745,740.1
2-Dec-10,751.2,743.8,751.8,742.8
3-Dec-10,756.42,747.3,757.5,746.8
6-Dec-10,760.86,755.1,762,753.6
7-Dec-10,765.3,769,771,762.6
8-Dec-10,764.04,766.3,767.8,762.3
9-Dec-10,767.63,769,769.3,763.5
10-Dec-10,776.83,768.5,778,766.4
13-Dec-10,772.1,779.2,780.3,772
14-Dec-10,771.66,775.3,775.9,770.7
15-Dec-10,768.36,771.3,779.3,767.9
16-Dec-10,776.55,770.7,778.3,767.9
17-Dec-10,779.51,777,780.2,771.6
20-Dec-10,782.3,781.5,785.8,777.3
21-Dec-10,790.52,784.3,790.7,783.8
22-Dec-10,790.59,791.7,793.1,788.6
23-Dec-10,788.96,791.1,792.5,787.6
27-Dec-10,792.35,786.6,792.8,784.9
28-Dec-10,789.46,793.1,793.1,787.1
29-Dec-10,790.26,790.1,792,789.4
30-Dec-10,789.74,790.1,794,788.8
31-Dec-10,783.65,788.5,790.3,782.8
3-Jan-11,798.56,791.3,801.7,788.8
4-Jan-11,785.83,799.6,800.5,777.1
5-Jan-11,795.09,784.3,795.09,782.3
6-Jan-11,791.42,795.6,796.6,787.8
7-Jan-11,787.83,793.3,795.7,775.6
10-Jan-11,791.58,784,794.8,777.5
11-Jan-11,794.76,795.4,798.8,790.8
12-Jan-11,801.36,801.5,803.3,797.3
13-Jan-11,800.65,801.8,804.3,797.1
14-Jan-11,807.57,800.3,808.3,798.5
18-Jan-11,807.56,804.9,808.3,800.2
19-Jan-11,786.89,807.5,808.3,785.5
20-Jan-11,778.08,783,787.3,775.3
21-Jan-11,773.18,783.9,783.9,773.1
24-Jan-11,779.28,773.7,782.6,773
25-Jan-11,779.96,775.7,780.6,771
26-Jan-11,793.72,781.8,795.2,779
27-Jan-11,795.43,792.8,798,789
28-Jan-11,775.44,794.6,796,774.6
31-Jan-11,781.25,780,786.6,774
1-Feb-11,798.89,787.5,801.9,785.6
2-Feb-11,796.16,797.4,803.3,795.2
3-Feb-11,798.63,794.9,799.5,786.1
4-Feb-11,800.11,797.2,800.8,793.4
7-Feb-11,808.32,801.1,813.6,800.3
8-Feb-11,813.69,807.6,814.2,804.8
9-Feb-11,809.27,812,814.5,805.8
10-Feb-11,812.7,804.6,814.3,804.1
11-Feb-11,822.11,810.4,822.5,809.5
14-Feb-11,825.9,822.9,827.6,822
15-Feb-11,820.03,824.4,825.7,819.8
16-Feb-11,828.37,823.6,829.3,822.9
17-Feb-11,834.02,827,836.3,825.8
18-Feb-11,834.82,836.1,838.4,831.2
22-Feb-11,812.96,827.9,830.9,812.1
23-Feb-11,799.64,814.6,815.3,794.1
24-Feb-11,804.18,800.7,808.1,794.8
25-Feb-11,821.95,808.1,822.5,807.5
28-Feb-11,823.45,827.1,828.9,816.6
1-Mar-11,807.08,826.2,826.8,804
2-Mar-11,810.9,806.1,814.2,803
3-Mar-11,828.89,818.2,831,818.2
4-Mar-11,824.99,828.6,829,817.1
7-Mar-11,812.25,828.3,828.6,804.5
8-Mar-11,824.66,812,828.8,806.1
9-Mar-11,821.19,823.1,826.4,818.2
10-Mar-11,799.53,810.8,810.8,797.3
11-Mar-11,802.83,793.2,807.5,793.2
14-Mar-11,798.17,794.1,803.6,789.8
15-Mar-11,791.33,780,796.6,776.4
16-Mar-11,781.9,786.9,796.1,777.6
17-Mar-11,785.52,793.4,794.3,783.6
18-Mar-11,794.66,794,796,791.1
21-Mar-11,813.02,805,813.7,803.9
22-Mar-11,808.66,814.5,815.8,806.8
23-Mar-11,811.24,807.2,813.7,798.3
24-Mar-11,817.1,816.8,819.7,809.2
25-Mar-11,823.85,821.4,832,817.8
28-Mar-11,821.77,826.2,828.8,821.1
29-Mar-11,829.49,822.1,830.3,817.3
30-Mar-11,840.37,833,841.4,832
31-Mar-11,843.55,840.4,844.4,838.7
1-Apr-11,846.77,849.3,851.7,843.9
4-Apr-11,849.36,848.9,850.7,846.3
5-Apr-11,853.31,847.3,858.3,846.2
6-Apr-11,854.17,857.3,859.6,849.8
7-Apr-11,849.44,855.1,858.5,846.9
8-Apr-11,840.89,853.2,854.2,837.3
11-Apr-11,833.86,841.2,844,830.3
12-Apr-11,822.27,828.8,831.7,821.7
13-Apr-11,823.92,827.5,829.5,818.3
14-Apr-11,827.47,817.5,828.6,816.3
15-Apr-11,834.98,828.3,836.8,824.2
18-Apr-11,821.51,823.9,824.2,816
19-Apr-11,823.01,825.7,828.7,818.3
20-Apr-11,839.45,836.9,840.5,834.2
21-Apr-11,845.64,844.6,846,838.7
25-Apr-11,844.23,845,846.6,839
26-Apr-11,853.04,846.7,857.5,845
27-Apr-11,858.31,853.4,859.2,849.8
28-Apr-11,861.55,857,861.9,856.1
29-Apr-11,865.29,862.7,867.7,860.2
2-May-11,854.77,868.9,868.9,853.7
3-May-11,843.77,853.5,855.7,838
4-May-11,832.9,845.3,845.4,828.6
5-May-11,829.24,827.7,841.9,825.4
6-May-11,833.34,839,844.6,829.5
9-May-11,842.8,832.5,844.5,831.8
10-May-11,855.91,847.9,856.3,846.9
11-May-11,840.66,853.3,854.4,836.4
12-May-11,847.53,835.2,850.2,830.6
13-May-11,835.67,847.8,849.9,833.1
16-May-11,822.91,829.4,839.6,822.9
17-May-11,820.36,817,823.8,814.8
18-May-11,833.45,822.2,834,820.8
19-May-11,835.16,839.5,840.4,828.1
20-May-11,829.06,832.6,834.8,823.4
23-May-11,814.04,814.4,820.3,812.6
24-May-11,810.33,816.8,820.3,809.1
25-May-11,820.87,808.3,823.7,808.3
26-May-11,830.87,818,832.3,817.5
27-May-11,836.26,835.3,839.8,833.2
31-May-11,848.3,846.6,849.6,837.9
1-Jun-11,821.4,847.3,847.4,820.2
2-Jun-11,820.69,823.1,826.3,816.5
3-Jun-11,808.13,808.2,817.6,807.3
6-Jun-11,795.33,808.4,811,795.2
7-Jun-11,797.55,800.1,804.6,797.3
8-Jun-11,788.04,795.1,797.6,787.7
9-Jun-11,792.64,791.5,797.6,787.8
10-Jun-11,779.54,788.1,789,776.5
13-Jun-11,777.2,781.4,786.2,773.7
14-Jun-11,793.99,784.2,796.8,784.2
15-Jun-11,779.46,785.9,792,777.2
16-Jun-11,781.54,781,787.3,771
17-Jun-11,781.75,788.8,790.1,777.6
20-Jun-11,788.48,778.5,791.1,778.5
21-Jun-11,806.37,794.6,806.8,793.1
22-Jun-11,799.87,801.8,810.1,799
23-Jun-11,802.68,790,803.8,782.1
24-Jun-11,797.79,805.1,806.5,793.8
27-Jun-11,805.14,798.8,806.5,793.6
28-Jun-11,817.31,807.6,818.1,805.8
29-Jun-11,819.92,819.5,823.4,813.8
30-Jun-11,827.43,823.9,829.6,822.3
1-Jul-11,840.04,827.7,841,825.4
5-Jul-11,841.62,840.6,842.5,836.6
6-Jul-11,845.23,840.1,846.3,837.3
7-Jul-11,858.11,853.4,860.9,850.7
8-Jul-11,852.57,847,853.9,844.4
11-Jul-11,833.54,841.7,846.4,832
12-Jul-11,829.77,830,838.7,829
13-Jul-11,836.98,834.9,845.4,833
14-Jul-11,823.32,838.1,842.3,821.1
15-Jul-11,828.78,826.3,830.3,823.1
18-Jul-11,815.97,825.4,827.3,811
19-Jul-11,834.62,823.3,834.62,823
20-Jul-11,832.34,833.7,834.5,826.9
21-Jul-11,841.26,835.5,844,833.4
22-Jul-11,841.82,839.7,843.7,835.1
25-Jul-11,831.4,831,838.1,828.6
26-Jul-11,824.83,829.8,831.5,822.7
27-Jul-11,800.53,819.3,819.3,799.3
28-Jul-11,799.34,800.3,810.5,797.8
29-Jul-11,797.03,788.2,802.2,782.5
1-Aug-11,792.85,807.2,810.1,785.6
2-Aug-11,767.01,789.8,797.7,766.5
3-Aug-11,772.78,767.3,774.3,749.8
4-Aug-11,726.8,761.5,762.8,725.6
5-Aug-11,714.63,736.2,739,697.7
8-Aug-11,650.96,690.6,707.3,650.96
9-Aug-11,696.16,670.8,698.1,638.3
10-Aug-11,660.21,675,688.7,659.3
11-Aug-11,695.88,664.9,704.5,661.6
12-Aug-11,697.5,700.5,705.5,688.1
15-Aug-11,716.7,706.8,718.3,704
16-Aug-11,704.76,705.8,714.2,696.8
17-Aug-11,704.03,708.7,715.6,697.8
18-Aug-11,662.51,680.7,682.2,658.5
19-Aug-11,651.69,650.3,674.2,649.4
22-Aug-11,651.34,671.3,671.8,646
23-Aug-11,683.07,654.6,683.07,648.8
24-Aug-11,692.57,680.8,696,675
25-Aug-11,674.42,699.7,702.6,672.7
26-Aug-11,691.79,672.6,693.5,660.8
29-Aug-11,724.65,701,724.65,700.8
30-Aug-11,728.08,718.2,732,711
31-Aug-11,726.8,731.3,738.3,718.3
1-Sep-11,708.51,726.3,735.3,706.7
2-Sep-11,683.36,693.3,700.1,680.7
6-Sep-11,680.87,659.3,683.3,659.3
7-Sep-11,709.47,693.6,709.47,690.5
8-Sep-11,694.92,703.8,712.6,691.5
9-Sep-11,673.96,686.8,691,667.1
12-Sep-11,679.76,664.4,682.1,664
13-Sep-11,691.74,684.9,694.6,678.3
14-Sep-11,704.12,698.1,714,684.5
15-Sep-11,713.51,710.8,714.5,700.3
16-Sep-11,714.31,715.8,719.6,708.3
19-Sep-11,702.23,700.3,709.5,693.8
20-Sep-11,689.95,704.4,712.2,689.8
21-Sep-11,664.58,689.6,695.6,662.3
22-Sep-11,643.42,642.1,657.8,633.8
